,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume
245,245.0,245.0,245.0,2019-08-15,7503.140137,7523.5,7429.359863,7484.890137,7484.890137,2190810000
246,246.0,246.0,246.0,2019-08-16,7548.899902,7622.72998,7548.899902,7604.109863,7604.109863,2018710000
247,247.0,247.0,247.0,2019-08-19,7715.410156,7740.740234,7604.109863,7719.319824,7719.319824,1946440000
248,248.0,248.0,248.0,2019-08-20,7708.310059,7731.310059,7664.209961,7664.470215,7664.470215,1750730000
249,249.0,249.0,249.0,2019-08-21,7731.75,7754.660156,7706.569824,7733.220215,7733.220215,1721410000
250,250.0,250.0,250.0,2019-08-22,7750.97998,7764.790039,7649.279785,7707.430176,7707.430176,1780760000
251,251.0,251.0,251.0,2019-08-23,7658.47998,7722.430176,7442.930176,7464.990234,7464.990234,2214370000
252,252.0,252.0,252.0,2019-08-26,7540.689941,7577.77002,7506.169922,7575.02002,7575.02002,1691990000
253,253.0,253.0,253.0,2019-08-27,7630.459961,7640.680176,7531.959961,7566.029785,7566.029785,1914930000
254,254.0,254.0,254.0,2019-08-28,7536.700195,7598.149902,7500.220215,7587.899902,7587.899902,1663450000
255,255.0,255.0,255.0,2019-08-29,7678.689941,7723.939941,7654.310059,7702.310059,7702.310059,1703760000
256,256.0,256.0,256.0,2019-08-30,7743.22998,7747.080078,7642.899902,7691.0,7691.0,1668110000
257,257.0,257.0,257.0,2019-09-03,7634.029785,7670.169922,7584.819824,7609.509766,7609.509766,1938780000
258,258.0,258.0,258.0,2019-09-04,7683.779785,7724.910156,7663.640137,7719.25,7719.25,1893740000
259,259.0,259.0,259.0,2019-09-05,7803.450195,7879.970215,7803.450195,7862.540039,7862.540039,2108700000
260,260.0,260.0,260.0,2019-09-06,7868.870117,7874.990234,7835.890137,7852.540039,7852.540039,1878730000
261,261.0,261.0,261.0,2019-09-09,7876.399902,7877.410156,7795.859863,7832.399902,7832.399902,2186660000
262,262.0,262.0,262.0,2019-09-10,7793.279785,7817.580078,7743.609863,7814.740234,7814.740234,2366080000
263,263.0,263.0,263.0,2019-09-11,7820.709961,7888.339844,7812.069824,7887.580078,7887.580078,2322610000
264,264.0,264.0,264.0,2019-09-12,7931.959961,7975.330078,7907.330078,7917.339844,7917.339844,2228100000
265,265.0,265.0,265.0,2019-09-13,7903.72998,7923.410156,7879.589844,7892.950195,7892.950195,1984570000
266,266.0,266.0,266.0,2019-09-16,7833.72998,7868.740234,7831.759766,7852.410156,7852.410156,1876540000
267,267.0,267.0,267.0,2019-09-17,7849.879883,7891.209961,7840.990234,7888.790039,7888.790039,1857350000
268,268.0,268.0,268.0,2019-09-18,7877.580078,7891.169922,7791.580078,7888.560059,7888.560059,2045590000
269,269.0,269.0,269.0,2019-09-19,7904.390137,7950.209961,7888.310059,7901.790039,7901.790039,1818430000
270,270.0,270.0,270.0,2019-09-20,7901.459961,7920.529785,7794.27002,7823.549805,7823.549805,3363230000
271,271.0,271.0,271.0,2019-09-23,7815.22998,7842.97998,7790.290039,7818.609863,7818.609863,1781750000
272,272.0,272.0,272.0,2019-09-24,7855.970215,7873.25,7684.799805,7710.040039,7710.040039,2310940000
273,273.0,273.0,273.0,2019-09-25,7706.5,7822.430176,7647.629883,7803.540039,7803.540039,2022080000
274,274.0,274.0,274.0,2019-09-26,7794.279785,7798.120117,7718.689941,7771.990234,7771.990234,1886310000
275,275.0,275.0,275.0,2019-09-27,7786.029785,7790.799805,7626.819824,7681.580078,7681.580078,2041250000
276,276.0,276.0,276.0,2019-09-30,7705.970215,7761.839844,7693.490234,7749.450195,7749.450195,1809050000
277,277.0,277.0,277.0,2019-10-01,7782.819824,7821.720215,7675.419922,7684.140137,7684.140137,2250500000
278,278.0,278.0,278.0,2019-10-02,7627.589844,7631.339844,7513.689941,7550.790039,7550.790039,2503630000
279,279.0,279.0,279.0,2019-10-03,7557.189941,7640.419922,7463.569824,7638.390137,7638.390137,2157220000
280,280.0,280.0,280.0,2019-10-04,7677.330078,7759.359863,7670.919922,7754.100098,7754.100098,1748000000
281,281.0,281.0,281.0,2019-10-07,7725.680176,7784.790039,7712.680176,7725.129883,7725.129883,1759580000
282,282.0,282.0,282.0,2019-10-08,7671.379883,7707.169922,7603.759766,7604.27002,7604.27002,1943700000
283,283.0,283.0,283.0,2019-10-09,7678.660156,7717.939941,7655.47998,7690.529785,7690.529785,1563500000
284,284.0,284.0,284.0,2019-10-10,7688.419922,7772.680176,7682.609863,7740.359863,7740.359863,1793470000
285,285.0,285.0,285.0,2019-10-11,7835.930176,7904.049805,7831.109863,7843.879883,7843.879883,2184790000
286,286.0,286.0,286.0,2019-10-14,7834.740234,7865.669922,7827.160156,7842.330078,7842.330078,1423700000
287,287.0,287.0,287.0,2019-10-15,7867.959961,7960.140137,7863.649902,7942.850098,7942.850098,1841660000
288,288.0,288.0,288.0,2019-10-16,7911.990234,7941.759766,7898.310059,7920.209961,7920.209961,1900010000
289,289.0,289.0,289.0,2019-10-17,7976.640137,7981.140137,7914.939941,7942.140137,7942.140137,1864020000
290,290.0,290.0,290.0,2019-10-18,7938.299805,7946.810059,7829.75,7868.490234,7868.490234,2020020000
291,291.0,291.0,291.0,2019-10-21,7911.580078,7941.47998,7887.740234,7940.330078,7940.330078,1756640000
292,292.0,292.0,292.0,2019-10-22,7968.25,7977.009766,7871.97998,7874.620117,7874.620117,1850870000
293,293.0,293.0,293.0,2019-10-23,7858.47998,7890.209961,7845.089844,7889.470215,7889.470215,1822180000
294,294.0,294.0,294.0,2019-10-24,7956.22998,7969.660156,7912.720215,7966.720215,7966.720215,1893620000
295,295.0,295.0,295.0,2019-10-25,7926.600098,8033.290039,7926.600098,8029.220215,8029.220215,1911580000
296,296.0,296.0,296.0,2019-10-28,8071.390137,8119.72998,8070.899902,8110.669922,8110.669922,1959920000
297,297.0,297.0,297.0,2019-10-29,8101.549805,8108.609863,8045.640137,8047.509766,8047.509766,1842720000
298,298.0,298.0,298.0,2019-10-30,8056.899902,8096.330078,8017.919922,8083.109863,8083.109863,1936060000
299,299.0,299.0,299.0,2019-10-31,8100.620117,8110.439941,8041.649902,8083.830078,8083.830078,2276140000
300,300.0,300.0,300.0,2019-11-01,8121.950195,8161.97998,8111.72998,8161.169922,8161.169922,2071350000
301,301.0,301.0,301.0,2019-11-04,8218.929688,8228.330078,8197.320313,8210.660156,8210.660156,2166830000
302,302.0,302.0,302.0,2019-11-05,8225.349609,8229.089844,8191.049805,8210.179688,8210.179688,2327420000
303,303.0,303.0,303.0,2019-11-06,8204.339844,8204.339844,8157.359863,8196.030273,8196.030273,2342570000
304,304.0,304.0,304.0,2019-11-07,8237.679688,8271.820313,8198.910156,8219.650391,8219.650391,2403680000
305,305.0,305.0,305.0,2019-11-08,8208.370117,8256.290039,8186.310059,8255.889648,8255.889648,1982140000
306,306.0,306.0,306.0,2019-11-11,8212.370117,8245.889648,8202.360352,8241.910156,8241.910156,1719300000
307,307.0,307.0,307.0,2019-11-12,8249.620117,8293.179688,8238.330078,8263.790039,8263.790039,2001440000
308,308.0,308.0,308.0,2019-11-13,8235.679688,8274.610352,8233.379883,8259.80957,8259.80957,2180010000
309,309.0,309.0,309.0,2019-11-14,8238.849609,8264.94043,8212.589844,8257.830078,8257.830078,2113840000
310,310.0,310.0,310.0,2019-11-15,8303.839844,8315.900391,8284.200195,8315.519531,8315.519531,2199480000
311,311.0,311.0,311.0,2019-11-18,8303.219727,8340.410156,8274.679688,8328.480469,8328.480469,2053260000
312,312.0,312.0,312.0,2019-11-19,8357.429688,8357.799805,8308.280273,8338.740234,8338.740234,2094030000
313,313.0,313.0,313.0,2019-11-20,8315.549805,8339.259766,8226.25,8283.75,8283.75,2608780000
314,314.0,314.0,314.0,2019-11-21,8273.950195,8282.330078,8242.219727,8265.620117,8265.620117,2073720000
315,315.0,315.0,315.0,2019-11-22,8287.25,8292.110352,8229.490234,8272.049805,8272.049805,1885730000
316,316.0,316.0,316.0,2019-11-25,8309.549805,8372.820313,8309.549805,8371.929688,8371.929688,2262750000
317,317.0,317.0,317.0,2019-11-26,8374.259766,8398.040039,8364.110352,8385.75,8385.75,2439370000
318,318.0,318.0,318.0,2019-11-27,8407.230469,8445.610352,8399.629883,8444.709961,8444.709961,1748520000
319,319.0,319.0,319.0,2019-11-29,8422.019531,8435.959961,8402.129883,8403.679688,8403.679688,1099090000
320,320.0,320.0,320.0,2019-12-02,8409.870117,8409.870117,8274.610352,8309.259766,8309.259766,2240300000
321,321.0,321.0,321.0,2019-12-03,8201.629883,8258.400391,8167.359863,8254.740234,8254.740234,2318760000
322,322.0,322.0,322.0,2019-12-04,8291.860352,8316.459961,8285.879883,8296.530273,8296.530273,2158870000
323,323.0,323.0,323.0,2019-12-05,8321.19043,8321.19043,8272.830078,8308.400391,8308.400391,2133380000
324,324.0,324.0,324.0,2019-12-06,8370.230469,8405.849609,8365.25,8397.370117,8397.370117,2057020000
325,325.0,325.0,325.0,2019-12-09,8388.75,8425.769531,8359.870117,8362.740234,8362.740234,2123870000
326,326.0,326.0,326.0,2019-12-10,8364.549805,8392.889648,8339.370117,8354.290039,8354.290039,2058760000
327,327.0,327.0,327.0,2019-12-11,8371.650391,8408.080078,8361.370117,8402.610352,8402.610352,1982080000
328,328.0,328.0,328.0,2019-12-12,8391.919922,8493.110352,8380.089844,8466.889648,8466.889648,2396400000
329,329.0,329.0,329.0,2019-12-13,8461.419922,8517.519531,8441.889648,8487.709961,8487.709961,2219630000
330,330.0,330.0,330.0,2019-12-16,8544.269531,8584.780273,8542.419922,8570.330078,8570.330078,2368050000
331,331.0,331.0,331.0,2019-12-17,8586.330078,8592.450195,8564.150391,8575.700195,8575.700195,2382450000
332,332.0,332.0,332.0,2019-12-18,8587.200195,8608.099609,8578.55957,8580.620117,8580.620117,2742330000
333,333.0,333.0,333.0,2019-12-19,8592.679688,8642.740234,8592.679688,8641.290039,8641.290039,2446890000
334,334.0,334.0,334.0,2019-12-20,8666.570313,8687.660156,8656.480469,8678.490234,8678.490234,3830200000
335,335.0,335.0,335.0,2019-12-23,8703.05957,8710.900391,8690.150391,8696.009766,8696.009766,2028670000
336,336.0,336.0,336.0,2019-12-24,8705.299805,8708.219727,8684.120117,8699.509766,8699.509766,1014530000
337,337.0,337.0,337.0,2019-12-26,8717.950195,8778.330078,8716.030273,8778.30957,8778.30957,1639960000
338,338.0,338.0,338.0,2019-12-27,8805.860352,8811.099609,8749.860352,8770.980469,8770.980469,1833740000
339,339.0,339.0,339.0,2019-12-30,8766.389648,8768.299805,8671.919922,8709.730469,8709.730469,2051320000
340,340.0,340.0,340.0,2019-12-31,8681.330078,8735.429688,8674.379883,8733.070313,8733.070313,2186830000
341,341.0,341.0,341.0,2020-01-02,8802.219727,8873.629883,8786.900391,8872.219727,8872.219727,2862700000
342,342.0,342.0,342.0,2020-01-03,8755.169922,8843.650391,8755.169922,8793.900391,8793.900391,2586520000
343,343.0,343.0,343.0,2020-01-06,8713.889648,8849.980469,8713.889648,8848.519531,8848.519531,2810450000
344,344.0,344.0,344.0,2020-01-07,8857.139648,8872.469727,8821.679688,8846.450195,8846.450195,2381740000
345,345.0,345.0,345.0,2020-01-08,8845.450195,8953.549805,8834.94043,8912.370117,8912.370117,2472620000
346,346.0,346.0,346.0,2020-01-09,8990.040039,9004.549805,8938.530273,8989.629883,8989.629883,2540960000
347,347.0,347.0,347.0,2020-01-10,9021.879883,9024.870117,8951.830078,8966.639648,8966.639648,2382900000
348,348.0,348.0,348.0,2020-01-13,9007.94043,9071.530273,8991.349609,9070.650391,9070.650391,2536820000
349,349.0,349.0,349.0,2020-01-14,9068.019531,9080.160156,9020.919922,9033.419922,9033.419922,2553160000
350,350.0,350.0,350.0,2020-01-15,9039.30957,9078.870117,9008.950195,9035.669922,9035.669922,2443220000
351,351.0,351.0,351.0,2020-01-16,9088.080078,9126.070313,9066.30957,9125.0,9125.0,2312110000
352,352.0,352.0,352.0,2020-01-17,9159.480469,9176.469727,9118.980469,9173.730469,9173.730469,2542540000
353,353.0,353.0,353.0,2020-01-21,9145.639648,9187.419922,9141.780273,9166.629883,9166.629883,2686610000
354,354.0,354.0,354.0,2020-01-22,9212.349609,9242.480469,9179.269531,9188.580078,9188.580078,2454580000
355,355.0,355.0,355.0,2020-01-23,9186.139648,9221.129883,9145.230469,9216.980469,9216.980469,2465850000
356,356.0,356.0,356.0,2020-01-24,9266.349609,9272.370117,9101.44043,9141.469727,9141.469727,2622970000
357,357.0,357.0,357.0,2020-01-27,8913.160156,9001.44043,8910.969727,8952.179688,8952.179688,2593910000
358,358.0,358.0,358.0,2020-01-28,9013.230469,9111.320313,8994.280273,9090.929688,9090.929688,2169020000
359,359.0,359.0,359.0,2020-01-29,9141.519531,9153.080078,9067.290039,9101.610352,9101.610352,2234620000
360,360.0,360.0,360.0,2020-01-30,9038.919922,9140.69043,9019.719727,9136.089844,9136.089844,2345370000
361,361.0,361.0,361.0,2020-01-31,9169.910156,9170.219727,8961.589844,8991.509766,8991.509766,2696090000
362,362.0,362.0,362.0,2020-02-03,9033.519531,9148.5,9031.070313,9126.230469,9126.230469,2427320000
363,363.0,363.0,363.0,2020-02-04,9256.94043,9352.959961,9224.860352,9334.05957,9334.05957,2447340000
364,364.0,364.0,364.0,2020-02-05,9441.339844,9442.75,9311.879883,9367.480469,9367.480469,2470240000
365,365.0,365.0,365.0,2020-02-06,9395.69043,9448.719727,9357.860352,9445.919922,9445.919922,2313860000
366,366.0,366.0,366.0,2020-02-07,9397.769531,9453.240234,9376.910156,9401.099609,9401.099609,2243720000
367,367.0,367.0,367.0,2020-02-10,9373.200195,9517.740234,9373.200195,9516.839844,9516.839844,2187520000
368,368.0,368.0,368.0,2020-02-11,9567.80957,9600.049805,9493.629883,9517.860352,9517.860352,2450070000
369,369.0,369.0,369.0,2020-02-12,9569.820313,9615.910156,9552.030273,9613.200195,9613.200195,2366510000
370,370.0,370.0,370.0,2020-02-13,9540.669922,9636.410156,9532.740234,9595.700195,9595.700195,2254870000
371,371.0,371.0,371.0,2020-02-14,9613.879883,9634.75,9583.080078,9623.580078,9623.580078,2226720000
372,372.0,372.0,372.0,2020-02-18,9567.280273,9647.719727,9567.280273,9629.799805,9629.799805,2279420000
373,373.0,373.0,373.0,2020-02-19,9683.94043,9736.570313,9676.070313,9718.730469,9718.730469,2470860000
374,374.0,374.0,374.0,2020-02-20,9696.660156,9714.230469,9513.230469,9627.830078,9627.830078,2745730000
375,375.0,375.0,375.0,2020-02-21,9582.540039,9594.0,9406.379883,9446.69043,9446.69043,2750160000
376,376.0,376.0,376.0,2020-02-24,9055.299805,9194.910156,9028.870117,9079.629883,9079.629883,3188590000
377,377.0,377.0,377.0,2020-02-25,9167.330078,9183.780273,8807.110352,8834.870117,8834.870117,3595520000
378,378.0,378.0,378.0,2020-02-26,8883.009766,9032.879883,8813.919922,8873.759766,8873.759766,3587950000
379,379.0,379.0,379.0,2020-02-27,8632.540039,8786.679688,8430.530273,8436.669922,8436.669922,4559900000
380,380.0,380.0,380.0,2020-02-28,8133.850098,8490.469727,8133.850098,8461.830078,8461.830078,5320020000
381,381.0,381.0,381.0,2020-03-02,8569.910156,8879.389648,8446.5,8877.980469,8877.980469,4249020000
382,382.0,382.0,382.0,2020-03-03,8892.679688,9000.459961,8516.580078,8594.490234,8594.490234,4336700000
383,383.0,383.0,383.0,2020-03-04,8745.639648,8952.110352,8669.759766,8949.280273,8949.280273,3634760000
384,384.0,384.0,384.0,2020-03-05,8713.19043,8864.19043,8613.910156,8671.660156,8671.660156,3763860000
385,385.0,385.0,385.0,2020-03-06,8395.950195,8571.879883,8319.900391,8530.339844,8530.339844,4292730000
386,386.0,386.0,386.0,2020-03-09,7912.140137,8241.769531,7912.140137,7948.029785,7948.029785,4554110000
387,387.0,387.0,387.0,2020-03-10,8213.969727,8376.44043,7942.129883,8372.269531,8372.269531,4447260000
388,388.0,388.0,388.0,2020-03-11,8166.259766,8224.730469,7900.990234,8006.120117,8006.120117,4302610000
389,389.0,389.0,389.0,2020-03-12,7452.759766,7808.310059,7255.620117,7263.649902,7263.649902,5099350000
390,390.0,390.0,390.0,2020-03-13,7683.040039,7998.509766,7301.879883,7995.259766,7995.259766,4701070000
391,391.0,391.0,391.0,2020-03-16,7502.259766,7563.450195,6993.609863,7020.379883,7020.379883,4618120000
392,392.0,392.0,392.0,2020-03-17,7198.529785,7550.129883,6959.149902,7473.950195,7473.950195,4920210000
393,393.0,393.0,393.0,2020-03-18,7023.859863,7336.879883,6837.529785,7175.180176,7175.180176,4935000000
394,394.0,394.0,394.0,2020-03-19,7190.209961,7514.140137,7037.470215,7288.52002,7288.52002,4778490000
395,395.0,395.0,395.0,2020-03-20,7391.220215,7487.830078,6969.77002,6994.290039,6994.290039,5260300000
396,396.0,396.0,396.0,2020-03-23,6952.709961,7145.290039,6771.910156,7006.919922,7006.919922,4348410000
397,397.0,397.0,397.0,2020-03-24,7349.0,7555.910156,7304.390137,7553.830078,7553.830078,4441080000
398,398.0,398.0,398.0,2020-03-25,7543.959961,7777.609863,7390.410156,7469.620117,7469.620117,4683630000
399,399.0,399.0,399.0,2020-03-26,7549.830078,7913.109863,7549.830078,7897.129883,7897.129883,4014670000
400,400.0,400.0,400.0,2020-03-27,7657.439941,7817.740234,7580.220215,7588.370117,7588.370117,3989120000
401,401.0,401.0,401.0,2020-03-30,7678.830078,7902.089844,7651.430176,7889.009766,7889.009766,3870770000
402,402.0,402.0,402.0,2020-03-31,7855.740234,8011.600098,7765.459961,7813.5,7813.5,4078960000
403,403.0,403.0,403.0,2020-04-01,7582.779785,7701.680176,7423.970215,7486.290039,7486.290039,3700040000
404,404.0,404.0,404.0,2020-04-02,7445.879883,7641.870117,7432.279785,7635.660156,7635.660156,3622170000
405,405.0,405.0,405.0,2020-04-03,7631.569824,7673.490234,7439.779785,7528.109863,7528.109863,3294260000
406,406.0,406.0,406.0,2020-04-06,7819.060059,8110.660156,7763.089844,8081.660156,8081.660156,3849130000
407,407.0,407.0,407.0,2020-04-07,8287.480469,8305.589844,8043.069824,8049.310059,8049.310059,4085960000
408,408.0,408.0,408.0,2020-04-08,8134.299805,8254.410156,8058.410156,8229.540039,8229.540039,3487440000
409,409.0,409.0,409.0,2020-04-09,8284.30957,8334.230469,8167.930176,8238.530273,8238.530273,4145460000
410,410.0,410.0,410.0,2020-04-13,8209.679688,8338.150391,8158.580078,8332.740234,8332.740234,3184660000
411,411.0,411.0,411.0,2020-04-14,8489.269531,8708.549805,8470.740234,8692.160156,8692.160156,3767410000
412,412.0,412.0,412.0,2020-04-15,8548.469727,8666.240234,8500.55957,8591.959961,8591.959961,3347920000
413,413.0,413.0,413.0,2020-04-16,8689.089844,8793.349609,8605.509766,8757.830078,8757.830078,4057800000
414,414.0,414.0,414.0,2020-04-17,8876.660156,8879.240234,8704.379883,8832.410156,8832.410156,4348310000
415,415.0,415.0,415.0,2020-04-20,8742.540039,8855.179688,8725.330078,8726.509766,8726.509766,3827370000
416,416.0,416.0,416.0,2020-04-21,8639.740234,8663.089844,8359.839844,8403.0,8403.0,3788180000
417,417.0,417.0,417.0,2020-04-22,8575.570313,8708.480469,8550.610352,8664.639648,8664.639648,3041520000
418,418.0,418.0,418.0,2020-04-23,8693.730469,8796.490234,8624.629883,8641.5,8641.5,3759890000
419,419.0,419.0,419.0,2020-04-24,8666.570313,8791.360352,8599.990234,8786.599609,8786.599609,3696020000
420,420.0,420.0,420.0,2020-04-27,8865.580078,8887.620117,8803.889648,8837.660156,8837.660156,3694980000
421,421.0,421.0,421.0,2020-04-28,8913.280273,8918.379883,8668.669922,8677.599609,8677.599609,3730350000
422,422.0,422.0,422.0,2020-04-29,8871.040039,9025.820313,8832.0,8982.759766,8982.759766,4407140000
423,423.0,423.0,423.0,2020-04-30,9005.240234,9023.030273,8920.419922,9000.509766,9000.509766,4335660000
424,424.0,424.0,424.0,2020-05-01,8791.879883,8887.580078,8688.580078,8718.179688,8718.179688,3741300000
425,425.0,425.0,425.0,2020-05-04,8683.94043,8840.330078,8665.400391,8834.110352,8834.110352,3443140000
426,426.0,426.0,426.0,2020-05-05,8922.389648,9031.0,8900.570313,8930.620117,8930.620117,3933550000
427,427.0,427.0,427.0,2020-05-06,8997.019531,9065.580078,8950.889648,8984.860352,8984.860352,3656750000
428,428.0,428.0,428.0,2020-05-07,9104.669922,9136.179688,9045.230469,9101.879883,9101.879883,3787220000
429,429.0,429.0,429.0,2020-05-08,9165.700195,9224.490234,9126.969727,9220.349609,9220.349609,3813630000
430,430.0,430.0,430.0,2020-05-11,9155.209961,9346.269531,9155.209961,9298.919922,9298.919922,3925450000
431,431.0,431.0,431.0,2020-05-12,9326.05957,9354.450195,9109.089844,9112.450195,9112.450195,4336510000
432,432.0,432.0,432.0,2020-05-13,9123.69043,9209.490234,8890.160156,9000.080078,9000.080078,4273210000
433,433.0,433.0,433.0,2020-05-14,8946.450195,9097.75,8860.769531,9094.419922,9094.419922,3965970000
434,434.0,434.0,434.0,2020-05-15,8976.290039,9157.459961,8958.080078,9152.639648,9152.639648,4240690000
435,435.0,435.0,435.0,2020-05-18,9281.360352,9367.540039,9248.780273,9331.929688,9331.929688,4341820000
436,436.0,436.0,436.0,2020-05-19,9326.280273,9422.900391,9296.25,9298.540039,9298.540039,4193550000
437,437.0,437.0,437.0,2020-05-20,9415.25,9498.280273,9412.830078,9485.019531,9485.019531,4315500000
438,438.0,438.0,438.0,2020-05-21,9487.629883,9515.049805,9361.830078,9377.990234,9377.990234,3745270000
439,439.0,439.0,439.0,2020-05-22,9363.669922,9421.929688,9325.070313,9413.990234,9413.990234,3668070000
440,440.0,440.0,440.0,2020-05-26,9570.530273,9570.530273,9379.900391,9389.980469,9389.980469,4448950000
441,441.0,441.0,441.0,2020-05-27,9366.629883,9445.05957,9182.450195,9442.049805,9442.049805,4489110000
442,442.0,442.0,442.0,2020-05-28,9404.830078,9568.889648,9391.839844,9416.709961,9416.709961,4113660000
443,443.0,443.0,443.0,2020-05-29,9440.639648,9573.549805,9379.929688,9555.530273,9555.530273,4742290000
444,444.0,444.0,444.0,2020-06-01,9526.429688,9609.379883,9515.339844,9598.889648,9598.889648,3847770000
445,445.0,445.0,445.0,2020-06-02,9603.179688,9660.080078,9511.879883,9657.30957,9657.30957,3990080000
446,446.0,446.0,446.0,2020-06-03,9689.719727,9729.69043,9648.929688,9704.69043,9704.69043,4679030000
447,447.0,447.0,447.0,2020-06-04,9672.169922,9741.969727,9577.709961,9629.660156,9629.660156,6141320000
448,448.0,448.0,448.0,2020-06-05,9673.089844,9846.629883,9659.450195,9824.389648,9824.389648,6607730000
449,449.0,449.0,449.0,2020-06-08,9805.69043,9904.519531,9753.870117,9901.519531,9901.519531,6197330000
450,450.0,450.0,450.0,2020-06-09,9861.179688,10006.900391,9859.0,9967.169922,9967.169922,5319450000
451,451.0,451.0,451.0,2020-06-10,10037.980469,10155.200195,10022.44043,10094.259766,10094.259766,5170860000
452,452.0,452.0,452.0,2020-06-11,9907.55957,9978.19043,9586.25,9588.480469,9588.480469,5300850000
453,453.0,453.0,453.0,2020-06-12,9785.580078,9849.009766,9499.089844,9663.780273,9663.780273,4388990000
454,454.0,454.0,454.0,2020-06-15,9517.139648,9809.410156,9489.580078,9776.889648,9776.889648,4476010000
455,455.0,455.0,455.0,2020-06-16,9983.650391,10010.889648,9801.450195,9949.370117,9949.370117,4669320000
456,456.0,456.0,456.0,2020-06-17,9998.860352,10058.650391,9952.5,9982.480469,9982.480469,4279700000
457,457.0,457.0,457.0,2020-06-18,9972.349609,10018.55957,9942.110352,10012.049805,10012.049805,4335320000
458,458.0,458.0,458.0,2020-06-19,10104.629883,10121.669922,9937.80957,10008.639648,10008.639648,6093830000
459,459.0,459.0,459.0,2020-06-22,10009.0,10134.639648,9989.490234,10130.330078,10130.330078,4506960000
460,460.0,460.0,460.0,2020-06-23,10192.419922,10306.900391,10172.070313,10209.820313,10209.820313,5755170000
461,461.0,461.0,461.0,2020-06-24,10183.769531,10232.419922,9943.240234,10002.700195,10002.700195,5589130000
462,462.0,462.0,462.0,2020-06-25,10003.5,10110.290039,9901.209961,10101.830078,10101.830078,4779640000
463,463.0,463.0,463.0,2020-06-26,10087.080078,10093.980469,9837.740234,9849.360352,9849.360352,7309380000
464,464.0,464.0,464.0,2020-06-29,9850.549805,9965.080078,9742.889648,9961.160156,9961.160156,4336290000
465,465.0,465.0,465.0,2020-06-30,9970.209961,10185.349609,9956.830078,10156.849609,10156.849609,4510190000
466,466.0,466.0,466.0,2020-07-01,10160.410156,10321.769531,10142.75,10279.25,10279.25,4624430000
467,467.0,467.0,467.0,2020-07-02,10386.379883,10432.549805,10328.780273,10341.889648,10341.889648,4038920000
468,468.0,468.0,468.0,2020-07-06,10487.700195,10625.099609,10485.820313,10604.05957,10604.05957,4570260000
469,469.0,469.0,469.0,2020-07-07,10595.94043,10704.929688,10516.629883,10524.009766,10524.009766,4337130000
470,470.0,470.0,470.0,2020-07-08,10594.410156,10669.129883,10528.820313,10666.700195,10666.700195,4030210000
471,471.0,471.0,471.0,2020-07-09,10745.870117,10785.959961,10574.969727,10754.589844,10754.589844,4013180000
472,472.0,472.0,472.0,2020-07-10,10751.769531,10842.780273,10639.480469,10836.330078,10836.330078,3537510000
473,473.0,473.0,473.0,2020-07-13,10951.540039,11069.259766,10574.55957,10602.209961,10602.209961,4851880000
474,474.0,474.0,474.0,2020-07-14,10502.849609,10701.879883,10370.790039,10689.519531,10689.519531,4461770000
475,475.0,475.0,475.0,2020-07-15,10752.110352,10780.400391,10570.959961,10701.679688,10701.679688,4647070000
476,476.0,476.0,476.0,2020-07-16,10589.860352,10658.900391,10495.089844,10626.459961,10626.459961,4277760000
477,477.0,477.0,477.0,2020-07-17,10651.599609,10680.700195,10558.780273,10645.219727,10645.219727,4361480000
478,478.0,478.0,478.0,2020-07-20,10672.959961,10971.519531,10621.900391,10952.080078,10952.080078,4314630000
479,479.0,479.0,479.0,2020-07-21,11015.540039,11017.429688,10800.870117,10833.070313,10833.070313,5350750000
480,480.0,480.0,480.0,2020-07-22,10850.919922,10910.240234,10776.240234,10870.75,10870.75,4128960000
481,481.0,481.0,481.0,2020-07-23,10853.160156,10885.379883,10531.219727,10580.589844,10580.589844,4501540000
482,482.0,482.0,482.0,2020-07-24,10389.540039,10543.419922,10313.94043,10483.129883,10483.129883,4233390000
483,483.0,483.0,483.0,2020-07-27,10547.110352,10689.549805,10527.639648,10674.379883,10674.379883,4244570000
484,484.0,484.0,484.0,2020-07-28,10644.339844,10662.19043,10527.429688,10532.5,10532.5,3894660000
485,485.0,485.0,485.0,2020-07-29,10602.400391,10694.879883,10587.200195,10662.980469,10662.980469,4009640000
486,486.0,486.0,486.0,2020-07-30,10578.629883,10737.030273,10531.790039,10715.509766,10715.509766,4185810000
487,487.0,487.0,487.0,2020-07-31,10886.360352,10908.339844,10707.400391,10905.879883,10905.879883,4438730000
488,488.0,488.0,488.0,2020-08-03,11018.019531,11085.5,10997.669922,11055.080078,11055.080078,4203890000
489,489.0,489.0,489.0,2020-08-04,11048.5,11097.849609,11002.549805,11096.540039,11096.540039,4016520000
490,490.0,490.0,490.0,2020-08-05,11107.240234,11141.69043,11077.700195,11125.44043,11125.44043,4160740000
491,491.0,491.0,491.0,2020-08-06,11116.490234,11282.240234,11090.5,11267.080078,11267.080078,4120000000
492,492.0,492.0,492.0,2020-08-07,11235.240234,11276.299805,11044.599609,11139.389648,11139.389648,4263930000
493,493.0,493.0,493.0,2020-08-10,11153.509766,11159.379883,10941.870117,11085.169922,11085.169922,4048420000
