Date,DayOfWeek,Open,High,Low,Close,Volume,OC Difference,HL Difference,OC %Change,HL %Change,Close_Status,Close_Difference,Same Bracket,Avg_OC_Spread_10_Day,Avg_Volume_10_Day,Volatility_10_Day,Price_Change_Magnitude,Price_Direction,MA_Volume_Ratio,Close_Bracket,Close_Lag_5,Close_Lag_4,Close_Lag_3,Close_Lag_2,Close_Lag_1,ShortEMA,LongEMA,MACD,SignalLine,MACD_Histogram,first_diff_close,first_diff_open,first_diff_high,first_diff_low,first_diff_volume,first_diff_avg_volume_10_day,first_diff_close_bracket,first_diff_short_ema,first_diff_long_ema,first_diff_close_lag_1,first_diff_close_lag_2,first_diff_close_lag_3,first_diff_close_lag_4,first_diff_close_lag_5
2018-09-11,2,7415.089844,7519.450195,7401.720215,7507.870117,2345080000,-92.7802730000003,117.72998000000008,0.0125123599244147,-0.01565672714719,1,19.810058000000023,0,-5.531982399999924,2438902000.0,57.51748033436856,19.810058000000023,1.0,0.9615310496280703,7500,7622.319824,7523.259766,7453.169922,7430.259766,7447.680176,7508.913054263525,7422.372780514217,86.54027374930774,114.33162886647403,-27.79135511716629,60.189941000000545,-51.66992200000004,45.70019500000035,-9.020018999999593,289650000.0,37783000.0,100.0,9.420442809772794,-1.8746218878350192,17.42040999999972,-22.910155999999915,-70.08984400000008,-99.06005800000003,-32.2299809999995
2018-09-12,3,7493.379883,7501.240234,7422.910156,7488.060059,2372320000,5.319823999999244,78.33007799999996,-0.0007099365150388,-0.0104422836166427,0,-73.62988199999927,1,-7.502978499999972,2437260000.0,56.88682521424132,73.62988199999927,0.0,0.9733553252422804,7400,7523.259766,7453.169922,7430.259766,7447.680176,7507.870117,7509.102679220529,7415.532993595354,93.56968562517524,121.2794676457656,-27.709782020590367,-19.810058000000026,78.29003899999952,-18.209961000000476,21.189940999999635,27240000.0,-1642000.0,-100.0,0.18962495700452564,-6.839786918862956,60.189941000000545,17.42040999999972,-22.910155999999915,-70.08984400000008,-99.06005800000003
2018-09-13,4,7535.22998,7578.759766,7531.660156,7561.689941,2332930000,-26.459960999999566,47.09961000000021,0.0035115001227871,-0.0062146857077195,1,16.189940999999635,1,-6.787988300000052,2434265000.0,56.00139400663028,16.189940999999635,1.0,0.9583714180666444,7500,7453.169922,7430.259766,7447.680176,7507.870117,7488.060059,7512.928610169716,7409.730828362983,103.19778180673347,128.20691315091318,-25.009131344179707,73.62988199999927,41.85009700000046,77.51953200000025,108.75,-39390000.0,-2995000.0,100.0,3.8259309491868407,-5.802165232371408,-19.810058000000026,60.189941000000545,17.42040999999972,-22.910155999999915,-70.08984400000008
2018-09-14,5,7575.379883,7581.299805,7515.040039,7545.5,2069380000,29.87988299999961,66.25976599999922,-0.0039443412028819,-0.0087398952296148,1,110.77001999999992,1,-8.214990200000011,2408365000.0,55.53065649693334,110.77001999999992,1.0,0.85924683343264,7500,7430.259766,7447.680176,7507.870117,7488.060059,7561.689941,7504.06291365512,7397.574099352021,106.48881430309848,134.4591959869581,-27.97038168385961,-16.189940999999635,40.14990299999954,2.540038999999524,-16.620116999999482,-263550000.0,-25900000.0,0.0,-8.865696514596493,-12.156729010961499,73.62988199999927,-19.810058000000026,60.189941000000545,17.42040999999972,-22.910155999999915
2018-09-17,1,7522.589844,7533.919922,7427.790039,7434.72998,2303600000,87.85986400000002,106.1298829999996,-0.0116794702119878,-0.0140869406761395,0,-59.66992200000004,0,-21.072021500000027,2435639000.0,36.56698136875436,59.66992200000004,0.0,0.9457887642626842,7400,7447.680176,7507.870117,7488.060059,7561.689941,7545.5,7496.52889795605,7385.740027300183,110.78887065586696,141.45179140792297,-30.66292075205601,-110.77001999999993,-52.790038999999524,-47.37988299999961,-87.25,234220000.0,27274000.0,-100.0,-7.534015699069641,-11.83407205183812,-16.189940999999635,73.62988199999927,-19.810058000000026,60.189941000000545,17.42040999999972
2018-09-18,2,7440.859863,7531.200195,7436.529785,7494.399902,2328260000,-53.540039000000434,94.67041000000064,0.0071954102060476,-0.0125704280259144,1,4.080077999999958,1,-13.38798829999996,2435231000.0,35.61606865765751,4.080077999999958,1.0,0.9560735716652752,7400,7507.870117,7488.060059,7561.689941,7545.5,7434.72998,7507.765064857151,7381.820831084198,125.94423377295244,149.11752159593698,-23.17328782298455,59.66992200000004,-81.72998100000041,-2.7197269999996934,8.739745999999286,24660000.0,-408000.0,0.0,11.23616690110066,-3.9191962159848117,-110.77001999999993,-16.189940999999635,73.62988199999927,-19.810058000000026,60.189941000000545
2018-09-19,3,7498.240234,7513.339844,7441.560059,7490.319824,2167720000,7.92040999999972,71.77978499999972,-0.0010563025126996,-0.0095536454480122,0,-78.70996099999957,1,-14.71103519999997,2444085000.0,35.13760011924949,78.70996099999957,0.0,0.8869249637389862,7400,7488.060059,7561.689941,7545.5,7434.72998,7494.399902,7510.195094467543,7372.8145054109345,137.3805890566082,154.91084355168312,-17.530254495074928,-4.080077999999958,57.380371000000196,-17.860351000000264,5.030274000000645,-160540000.0,8854000.0,0.0,2.430029610392012,-9.006325673263746,59.66992200000004,-110.77001999999993,-16.189940999999635,73.62988199999927,-19.810058000000026
2018-09-20,4,7534.02002,7582.430176,7523.870117,7569.029785,2306580000,-35.00976499999979,58.560058999999455,0.0046468903596037,-0.0077231253886589,1,37.959960999999566,1,7.902978499999972,2536876000.0,55.968078390844816,37.959960999999566,1.0,0.9092206319898962,7500,7561.689941,7545.5,7434.72998,7494.399902,7490.319824,7513.808780007095,7363.414079923809,150.3947000832859,159.29340717545185,-8.89870709216595,78.70996099999957,35.77978600000006,69.09033199999976,82.31005800000003,138860000.0,92791000.0,100.0,3.6136855395525345,-9.400425487125176,-4.080077999999958,59.66992200000004,-110.77001999999993,-16.189940999999635,73.62988199999927
2018-09-21,5,7587.390137,7603.859863,7522.120117,7531.069824,3729890000,56.32031300000017,81.73974599999929,-0.0074228834926193,-0.0107497701789246,0,-17.680175999999847,1,13.206005800000003,2636487000.0,61.38284327159366,17.680175999999847,0.0,1.414719662945427,7500,7545.5,7434.72998,7494.399902,7490.319824,7569.029785,7503.768597281113,7346.964823517714,156.80377376339948,161.5180839484933,-4.7143101850938365,-37.959960999999566,53.37011700000039,21.42968699999983,-1.75,1423310000.0,99611000.0,0.0,-10.04018272598205,-16.44925640609563,78.70996099999957,-4.080077999999958,59.66992200000004,-110.77001999999993,-16.189940999999635
2018-09-24,1,7477.450195,7554.950195,7447.22998,7548.75,2433260000,-71.29980499999965,107.72021500000028,0.009535309917233,-0.0142582296665954,0,-14.439940999999637,0,19.593017599999985,2533435000.0,61.134392626841134,14.439940999999637,0.0,0.960458823691944,7500,7434.72998,7494.399902,7490.319824,7569.029785,7531.069824,7498.804737877679,7332.236423479131,166.56831439854795,162.69666149476677,3.8716529037811824,17.680175999999847,-109.93994199999997,-48.90966799999933,-74.89013700000032,-1296630000.0,-103052000.0,0.0,-4.963859403434071,-14.72840003858255,-37.959960999999566,78.70996099999957,-4.080077999999958,59.66992200000004,-110.77001999999993
2018-09-25,2,7552.02002,7568.169922,7525.189941,7563.189941,2328660000,-11.169920999999704,42.97998100000041,0.0014790640080956,-0.0056790454552376,1,0.1000969999995504,1,19.15698239999993,2516039000.0,61.41898766982706,0.1000969999995504,1.0,0.9255261941488188,7500,7494.399902,7490.319824,7569.029785,7531.069824,7548.75,7489.723781128166,7314.915337357461,174.8084437707048,161.72874826882145,13.07969550188335,14.439940999999635,74.56982499999958,13.219726999999693,77.95996099999957,-104600000.0,-17396000.0,0.0,-9.080956749513462,-17.321086121670305,17.680175999999847,-37.959960999999566,78.70996099999957,-4.080077999999958,59.66992200000004
2018-09-26,3,7563.959961,7637.620117,7553.259766,7563.089844,2342370000,0.8701169999994818,84.36035100000026,-0.0001150345856516,-0.0110453714256131,0,-66.47998000000007,1,51.85898440000001,2529817000.0,114.37489354501734,66.47998000000007,0.0,0.9259049172331436,7500,7490.319824,7569.029785,7531.069824,7548.75,7563.189941,7476.3662975151055,7295.053369066058,181.31292844904783,158.4588243933506,22.854104055697235,-0.10009699999955046,11.939940999999635,69.45019500000035,28.069825000000492,13710000.0,13778000.0,0.0,-13.35748361306014,-19.861968291403173,14.439940999999635,17.680175999999847,-37.959960999999566,78.70996099999957,-4.080077999999958
2018-09-27,4,7600.350098,7657.799805,7596.959961,7629.569824,2073930000,-29.219726000000264,60.839844000000085,0.0038445236894665,-0.0079448203856512,1,1.9199220000000423,1,66.55400390000004,2606748000.0,106.66125116514876,1.9199220000000423,1.0,0.7956004953298133,7600,7569.029785,7531.069824,7548.75,7563.189941,7563.089844,7460.598379972398,7273.610451071343,186.98792890105503,152.7452983794263,34.24263052162877,66.47998000000007,36.39013700000032,20.17968799999926,43.70019499999944,-268440000.0,76931000.0,100.0,-15.767917542707437,-21.442917994714662,-0.10009699999955046,14.439940999999635,17.680175999999847,-37.959960999999566,78.70996099999957
2018-09-28,5,7612.649902,7649.299805,7598.689941,7627.649902,2342120000,-15.0,50.609864000000016,0.0019704045494144,-0.0066162740760819,0,-17.800293000000238,1,47.043994100000056,2714807000.0,134.1091915577018,17.800293000000238,0.0,0.8627206280225446,7600,7531.069824,7548.75,7563.189941,7563.089844,7629.569824,7429.876299240108,7245.13370123705,184.74259800305757,144.18464074901908,40.557957254038456,-1.9199220000000423,12.299804000000222,-8.5,1.7299800000000687,268190000.0,108059000.0,0.0,-30.722080732290124,-28.476749834292605,66.47998000000007,-0.10009699999955046,14.439940999999635,17.680175999999847,-37.959960999999566
2018-10-01,1,7673.0,7700.560059,7627.470215,7645.450195,2299520000,27.54980499999965,73.08984400000008,-0.0035904867717971,-0.0094914971690372,1,17.17041000000063,1,57.67802730000003,2748016000.0,132.6037501121257,17.17041000000063,1.0,0.8367927988774446,7600,7548.75,7563.189941,7563.089844,7629.569824,7627.649902,7393.917462374673,7214.532405176014,179.3850571986586,134.04515143550944,45.339905763149176,17.800293000000238,60.35009799999989,51.260254000000714,28.780274000000645,-42600000.0,33209000.0,0.0,-35.95883686543493,-30.60129606103601,-1.9199220000000423,66.47998000000007,-0.10009699999955046,14.439940999999635,17.680175999999847
2018-10-02,2,7632.370117,7685.359863,7610.25,7628.279785,2416800000,4.090332000000672,75.10986299999968,-0.0005359189789407,-0.009773109436502,0,-9.150391000000129,1,35.184960899999986,2734764000.0,157.06015289748,9.150391000000129,0.0,0.8837325633948669,7600,7563.189941,7563.089844,7629.569824,7627.649902,7645.450195,7348.1842382609775,7180.058981990095,168.12525627088235,122.71017499472214,45.41508127616021,-17.17041000000063,-40.62988299999961,-15.200196000000687,-17.22021500000028,117280000.0,-13252000.0,0.0,-45.73322411369554,-34.47342318591927,17.800293000000238,-1.9199220000000423,66.47998000000007,-0.10009699999955046,14.439940999999635
2018-10-03,3,7663.089844,7676.899902,7625.600098,7637.430176,3095630000,25.65966800000024,51.29980400000022,-0.0033484754221028,-0.0066823593709533,1,147.43017599999985,1,35.880029300000025,2757060000.0,156.85739575193338,147.43017599999985,1.0,1.1228010997221678,7600,7563.089844,7629.569824,7627.649902,7645.450195,7628.279785,7297.257775217518,7144.201317749303,153.05645746821574,111.35640467568209,41.70005279253367,9.150391000000127,30.719726999999693,-8.459960999999566,15.350097999999889,678830000.0,22296000.0,0.0,-50.92646304345908,-35.857664240792474,-17.17041000000063,17.800293000000238,-1.9199220000000423,66.47998000000007,-0.10009699999955046
2018-10-04,4,7603.009766,7608.240234,7436.259766,7490.0,3302690000,113.00976600000013,171.98046799999975,-0.0148638196553909,-0.0226045002143132,1,90.99023399999987,0,37.39101559999999,2686004000.0,158.11903935225948,90.99023399999987,1.0,1.2295923609942505,7400,7629.569824,7627.649902,7645.450195,7628.279785,7637.430176,7235.408247802522,7104.743009089248,130.66523871327445,100.93139147754864,29.733847235725804,-147.43017599999985,-60.08007799999996,-68.65966800000024,-189.34033199999976,207060000.0,-71056000.0,-200.0,-61.84952741499637,-39.45830866005508,9.150391000000127,-17.17041000000063,17.800293000000238,-1.9199220000000423,66.47998000000007
2018-10-05,5,7482.040039,7510.450195,7327.439941,7399.009766,2699370000,83.0302730000003,183.0102540000007,-0.0110972772889755,-0.0243674146353886,1,46.18994199999997,0,29.177978600000007,2612533000.0,157.1557211042001,46.18994199999997,1.0,1.033238623205908,7300,7627.649902,7645.450195,7628.279785,7637.430176,7490.0,7189.118838312072,7073.922449816388,115.196388495684,93.49792966861718,21.69845882706683,-90.99023399999987,-120.9697269999997,-97.79003899999952,-108.81982500000049,-603320000.0,-73471000.0,-100.0,-46.28940949045045,-30.82055927286001,-147.43017599999985,9.150391000000127,-17.17041000000063,17.800293000000238,-1.9199220000000423
2018-10-08,1,7356.540039,7415.540039,7267.02002,7352.819824,2259300000,3.72021500000028,148.5200190000005,-0.0005057017266646,-0.0200282134839674,0,-18.80029300000024,1,21.160986300000054,2597375000.0,158.23262951488712,18.80029300000024,0.0,0.8698397420472592,7300,7645.450195,7628.279785,7637.430176,7490.0,7399.009766,7150.956851459721,7047.915464521699,103.0413869380227,88.07331496185046,14.96807197617224,-46.189941999999974,-125.5,-94.91015599999992,-60.419920999999704,-440070000.0,-15158000.0,0.0,-38.16198685235031,-26.006985294689002,-90.99023399999987,-147.43017599999985,9.150391000000127,-17.17041000000063,17.800293000000238
2018-10-09,2,7352.439941,7430.359863,7339.859863,7371.620117,2466440000,-19.18017600000076,90.5,0.0026086817646812,-0.012179760020864,1,327.1201170000004,1,25.295019500000038,2601546000.0,157.611400118854,327.1201170000004,1.0,0.948067033986714,7300,7628.279785,7637.430176,7490.0,7399.009766,7352.819824,7114.254492816034,7023.523115763434,90.73137705259978,84.33129696780739,6.400080084792393,18.800293000000238,-4.1000980000007985,14.819823999999244,72.83984299999975,207140000.0,4171000.0,0.0,-36.70235864368715,-24.392348758264234,-46.189941999999974,-90.99023399999987,-147.43017599999985,9.150391000000127,-17.17041000000063
2018-10-10,3,7319.810059,7329.240234,7042.060059,7044.5,3111680000,275.3100590000004,287.1801749999995,-0.0376116397530692,-0.0391828028323842,1,80.47021500000028,0,25.53500979999999,2630103000.0,158.1230415853176,80.47021500000028,1.0,1.183101954562236,7000,7637.430176,7490.0,7399.009766,7352.819824,7371.620117,7067.460742964404,6995.675355664509,71.78538729989486,82.73127694660928,-10.94588964671442,-327.1201170000004,-32.62988199999927,-101.1196289999998,-297.7998039999993,645240000.0,28557000.0,-300.0,-46.79374985163031,-27.84776009892539,18.800293000000238,-46.189941999999974,-90.99023399999987,-147.43017599999985,9.150391000000127
2018-10-11,4,7013.47998,7120.100098,6892.890137,6964.029785,3154520000,49.45019500000035,227.2099609999996,-0.0070507358887478,-0.0319110627480955,0,-193.18017599999985,0,-5.23603520000006,2614891000.0,175.25693583711833,193.18017599999985,0.0,1.206367684159684,6900,7490.0,7399.009766,7352.819824,7371.620117,7044.5,7071.635423503387,6991.76938411767,79.86603938571716,85.46774935828789,-5.601709972570731,-80.47021500000028,-306.3300790000003,-209.14013599999998,-149.16992200000004,42840000.0,-15212000.0,-100.0,4.1746805389830115,-3.9059715468392824,-327.1201170000004,18.800293000000238,-46.189941999999974,-90.99023399999987,-147.43017599999985
2018-10-12,5,7150.209961,7179.040039,7019.890137,7157.209961,2674210000,-7.0,159.1499020000001,0.0009789922307429,-0.0221686884507428,1,88.54003899999952,1,30.481005899999943,2578248000.0,168.98139353408928,88.54003899999952,1.0,1.0372198485172877,7100,7399.009766,7352.819824,7371.620117,7044.5,6964.029785,7091.200085049457,6993.9885520470825,97.21153300237438,86.86817685143056,10.34335615094382,193.18017599999985,136.7299809999995,58.939941000000545,127.0,-480310000.0,-36643000.0,200.0,19.564661546070056,2.2191679294128335,-80.47021500000028,-327.1201170000004,18.800293000000238,-46.189941999999974,-90.99023399999987
2018-10-15,1,7129.310059,7144.160156,7047.470215,7068.669922,2167000000,60.64013700000032,96.68994099999964,-0.0085057511173116,-0.0135341228204122,0,-207.7602539999998,0,35.47700199999999,2607980000.0,171.60680323151578,207.7602539999998,0.0,0.8309112799944784,7000,7352.819824,7371.620117,7044.5,6964.029785,7157.209961,7079.1982894220855,6980.930839330849,98.26745009123624,84.2823378136946,13.985112277541646,-88.54003899999952,-20.8999019999992,-34.87988300000052,27.580077999999958,-507210000.0,29732000.0,-100.0,-12.001795627371393,-13.057712716233254,193.18017599999985,-80.47021500000028,-327.1201170000004,18.800293000000238,-46.189941999999974
2018-10-16,2,7141.669922,7291.259766,7133.290039,7276.430176,2639760000,-134.7602539999998,157.9697269999997,0.0188695718889036,-0.0216656287212027,0,-2.199706999999762,0,46.63100589999995,2662470000.0,157.04766808809822,2.199706999999762,0.0,0.9914703264262132,7200,7371.620117,7044.5,6964.029785,7157.209961,7068.669922,7081.112538044283,6973.911712717318,107.20082532696506,80.78605974430917,26.41476558265589,207.7602539999998,12.359862999999677,147.0996100000002,85.81982400000015,472760000.0,54490000.0,200.0,1.9142486221971922,-7.0191266135316255,-88.54003899999952,193.18017599999985,-80.47021500000028,-327.1201170000004,18.800293000000238
2018-10-17,3,7310.0,7311.850098,7205.759766,7278.629883,2385070000,31.37011700000039,106.09033199999976,-0.0042913976744186,-0.0145093691169924,1,162.54003899999952,0,31.15297849999997,2668416000.0,169.52647535260718,162.54003899999952,1.0,0.893814907420732,7200,7044.5,6964.029785,7157.209961,7068.669922,7276.430176,7045.600240234153,6949.710235654704,95.89000457944894,74.18236834864518,21.70763623080376,2.199706999999762,168.33007799999996,20.590331999999762,72.4697269999997,-254690000.0,5946000.0,0.0,-35.512297810129894,-24.201477062613776,207.7602539999998,-88.54003899999952,193.18017599999985,-80.47021500000028,-327.1201170000004
2018-10-18,4,7250.919922,7251.540039,7081.890137,7116.089844,2567980000,134.83007799999996,169.6499020000001,-0.0185948927102218,-0.0233950169326232,1,8.859864000000016,0,4.691992200000004,2721797000.0,167.37746764880433,8.859864000000016,1.0,0.9434869683521584,7100,6964.029785,7157.209961,7068.669922,7276.430176,7278.629883,7003.231214276726,6923.396663867081,79.83455040964509,68.75545929094424,11.079091118700845,-162.54003899999952,-59.08007799999996,-60.310058999999455,-123.8696289999998,182910000.0,53381000.0,-100.0,-42.36902595742686,-26.313571787623005,2.199706999999762,207.7602539999998,-88.54003899999952,193.18017599999985,-80.47021500000028
2018-10-19,5,7169.450195,7227.959961,7080.740234,7107.22998,2547790000,62.22021500000028,147.2197269999997,-0.0086785197341063,-0.0203680883394976,0,-33.9799809999995,1,14.193994099999964,2737875000.0,170.31178474709725,33.9799809999995,0.0,0.9305720677532758,7100,7157.209961,7068.669922,7276.430176,7278.629883,7116.089844,6982.711463417949,6907.981209456448,74.73025396150115,65.98568651126904,8.744567450232111,-8.859864000000016,-81.4697269999997,-23.580078000000867,-1.1499030000004495,-20190000.0,16078000.0,0.0,-20.519750858777115,-15.415454410633174,-162.54003899999952,2.199706999999762,207.7602539999998,-88.54003899999952,193.18017599999985
2018-10-22,1,7146.029785,7193.720215,7088.899902,7141.209961,2301010000,4.819824000000153,104.82031300000016,-0.000674475778161,-0.0145710855951047,1,22.540038999999524,1,20.412011699999947,2773063000.0,169.49065545256175,22.540038999999524,1.0,0.8297719885916764,7100,7068.669922,7276.430176,7278.629883,7116.089844,7107.22998,6960.071733130303,6892.041307812963,68.0304253173399,63.799544648711006,4.230880668628899,33.9799809999995,-23.42041000000063,-34.239745999999286,8.159668000000238,-246780000.0,35188000.0,0.0,-22.63973028764576,-15.939901643484518,-8.859864000000016,-162.54003899999952,2.199706999999762,207.7602539999998,-88.54003899999952
2018-10-23,2,7002.689941,7149.129883,6933.560059,7118.669922,2752010000,-115.9799810000004,215.56982399999924,0.0165622042353967,-0.0301532952300398,1,329.52002,0,12.981982400000016,2761593000.0,171.00876996800946,329.52002,1.0,0.9965299014011116,7100,7276.430176,7278.629883,7116.089844,7107.22998,7141.209961,6927.137509881268,6872.107815558001,55.029694323267,62.74182448155378,-7.712130158286783,-22.540038999999524,-143.33984400000008,-44.59033200000067,-155.33984299999975,451000000.0,-11470000.0,0.0,-32.93422324903531,-19.933492254962403,33.9799809999995,-8.859864000000016,-162.54003899999952,2.199706999999762,207.7602539999998
