Date,Open,High,Low,Close,Adj Close,Volume
2022-10-26,11409.790039,11657.059570,11388.339844,11405.900391,11405.900391,5224440000
2022-10-27,11387.709961,11417.040039,11179.900391,11191.629883,11191.629883,4773520000
2022-10-28,11176.990234,11563.160156,11176.990234,11546.209961,11546.209961,4731940000
2022-10-31,11465.209961,11482.990234,11331.259766,11405.570313,11405.570313,4753740000
2022-11-01,11571.530273,11574.389648,11278.280273,11288.950195,11288.950195,4677520000
2022-11-02,11300.269531,11410.910156,10903.480469,10906.339844,10906.339844,5436420000
2022-11-03,10769.429688,10852.179688,10680.830078,10690.599609,10690.599609,5102190000
2022-11-04,10911.980469,10934.620117,10632.389648,10857.030273,10857.030273,5453750000
2022-11-07,10900.830078,11001.160156,10817.589844,10977.000000,10977.000000,4456690000
2022-11-08,11039.580078,11191.900391,10897.530273,11059.500000,11059.500000,5134500000
2022-11-09,10971.429688,11012.660156,10790.349609,10797.549805,10797.549805,4977460000
2022-11-10,11350.419922,11612.200195,11235.740234,11605.959961,11605.959961,6433000000
2022-11-11,11604.360352,11840.070313,11535.559570,11817.009766,11817.009766,5867750000
2022-11-14,11728.110352,11863.820313,11669.099609,11700.940430,11700.940430,5004060000
2022-11-15,12006.450195,12024.950195,11735.400391,11871.150391,11871.150391,5617310000
2022-11-16,11767.419922,11796.990234,11673.139648,11699.089844,11699.089844,4585190000
2022-11-17,11521.639648,11737.610352,11519.379883,11676.860352,11676.860352,4354360000
2022-11-18,11791.849609,11794.679688,11579.639648,11677.019531,11677.019531,4175420000
2022-11-21,11623.349609,11664.940430,11524.440430,11553.450195,11553.450195,3977130000
2022-11-22,11590.830078,11731.759766,11503.339844,11724.839844,11724.839844,4186360000
2022-11-23,11725.080078,11866.419922,11722.009766,11838.719727,11838.719727,4431530000
2022-11-25,11777.330078,11803.910156,11748.790039,11756.030273,11756.030273,2184080000
2022-11-28,11684.070313,11764.830078,11555.259766,11587.750000,11587.750000,4271360000
2022-11-29,11590.299805,11613.330078,11450.339844,11503.450195,11503.450195,4592830000
2022-11-30,11505.740234,12031.339844,11481.889648,12030.059570,12030.059570,6653460000
2022-12-01,12030.240234,12115.339844,11928.660156,12041.889648,12041.889648,5158120000
2022-12-02,11845.530273,12027.620117,11825.530273,11994.259766,11994.259766,4523010000
2022-12-05,11899.540039,11957.360352,11732.150391,11786.799805,11786.799805,4510030000
2022-12-06,11775.200195,11790.929688,11488.599609,11549.690430,11549.690430,4713330000
2022-12-07,11490.990234,11577.690430,11431.959961,11497.389648,11497.389648,4343860000
2022-12-08,11543.679688,11672.139648,11470.679688,11637.500000,11637.500000,4281800000
2022-12-09,11594.379883,11707.089844,11550.309570,11563.330078,11563.330078,4337440000
2022-12-12,11572.259766,11707.709961,11529.410156,11706.440430,11706.440430,4829990000
2022-12-13,12141.240234,12166.410156,11724.900391,11834.209961,11834.209961,6126890000
2022-12-14,11824.540039,11941.280273,11617.410156,11740.919922,11740.919922,5485150000
2022-12-15,11573.379883,11591.330078,11300.349609,11345.219727,11345.219727,5536070000
2022-12-16,11313.639648,11383.389648,11175.540039,11243.719727,11243.719727,7968170000
2022-12-19,11243.000000,11251.570313,11029.769531,11084.589844,11084.589844,4631820000
2022-12-20,11023.469727,11143.620117,10967.070313,11072.419922,11072.419922,4707190000
2022-12-21,11110.650391,11285.780273,11083.360352,11235.879883,11235.879883,4401420000
2022-12-22,11099.360352,11114.230469,10784.019531,10956.139648,10956.139648,5125070000
2022-12-23,10911.040039,11007.089844,10830.900391,10985.450195,10985.450195,3544680000
2022-12-27,10944.299805,10957.440430,10807.610352,10822.509766,10822.509766,3827290000
2022-12-28,10807.120117,10898.639648,10671.190430,10679.339844,10679.339844,3842970000
2022-12-29,10800.799805,10981.059570,10776.620117,10951.049805,10951.049805,4154100000
2022-12-30,10835.589844,10942.900391,10778.639648,10939.759766,10939.759766,3959030000
2023-01-03,11038.419922,11093.099609,10770.929688,10862.639648,10862.639648,4780650000
2023-01-04,10949.339844,10981.459961,10785.530273,10914.799805,10914.799805,5085380000
2023-01-05,10837.250000,10842.330078,10728.259766,10741.219727,10741.219727,4764270000
2023-01-06,10807.459961,11082.589844,10696.419922,11040.349609,11040.349609,5199780000
2023-01-09,11133.070313,11304.839844,11085.320313,11108.450195,11108.450195,5132190000
2023-01-10,11069.049805,11207.559570,11050.679688,11205.780273,11205.780273,4710680000
2023-01-11,11259.160156,11403.889648,11220.750000,11402.519531,11402.519531,5284390000
2023-01-12,11441.450195,11500.860352,11246.019531,11459.610352,11459.610352,5681240000
2023-01-13,11362.129883,11547.959961,11347.599609,11541.480469,11541.480469,5077990000
2023-01-17,11531.540039,11615.950195,11484.019531,11557.190430,11557.190430,5138410000
2023-01-18,11636.610352,11690.269531,11403.309570,11410.290039,11410.290039,5288630000
2023-01-19,11345.190430,11388.459961,11251.940430,11295.669922,11295.669922,4660800000
2023-01-20,11363.849609,11623.200195,11329.540039,11619.030273,11619.030273,5980110000
2023-01-23,11652.000000,11918.860352,11617.830078,11872.540039,11872.540039,5997810000
2023-01-24,11802.950195,11889.370117,11780.070313,11846.639648,11846.639648,5670860000
2023-01-25,11636.009766,11841.809570,11550.070313,11814.690430,11814.690430,5485570000
2023-01-26,11972.570313,12055.809570,11853.370117,12051.480469,12051.480469,5732890000
2023-01-27,12000.209961,12248.150391,11999.870117,12166.599609,12166.599609,6243800000
2023-01-30,12047.160156,12087.679688,11906.110352,11912.389648,11912.389648,5122320000
2023-01-31,11915.940430,12104.129883,11915.940430,12101.929688,12101.929688,5695150000
2023-02-01,12087.919922,12458.870117,12010.730469,12363.099609,12363.099609,6336040000
2023-02-02,12655.179688,12880.980469,12600.759766,12803.139648,12803.139648,7038210000
2023-02-03,12520.950195,12828.709961,12520.950195,12573.360352,12573.360352,5954490000
2023-02-06,12468.799805,12558.870117,12411.879883,12464.509766,12464.509766,5538350000
2023-02-07,12474.950195,12771.589844,12419.709961,12728.269531,12728.269531,5720240000
2023-02-08,12680.030273,12709.450195,12471.120117,12495.379883,12495.379883,5052870000
2023-02-09,12677.540039,12679.540039,12327.440430,12381.169922,12381.169922,5536290000
2023-02-10,12306.589844,12375.719727,12204.209961,12304.919922,12304.919922,4885030000
2023-02-13,12356.500000,12522.780273,12313.450195,12502.309570,12502.309570,4752880000
2023-02-14,12413.099609,12627.400391,12356.320313,12590.889648,12590.889648,5032430000
2023-02-15,12531.599609,12689.339844,12486.419922,12687.889648,12687.889648,5056640000
2023-02-16,12495.070313,12653.400391,12440.000000,12442.480469,12442.480469,5159410000
2023-02-17,12352.299805,12385.519531,12233.790039,12358.179688,12358.179688,4925230000
2023-02-21,12205.209961,12257.059570,12058.230469,12060.299805,12060.299805,5002540000
2023-02-22,12085.669922,12156.209961,12006.040039,12066.269531,12066.269531,4671270000
2023-02-23,12224.440430,12227.400391,12003.309570,12180.139648,12180.139648,4714580000
2023-02-24,11979.799805,12018.320313,11900.839844,11969.650391,11969.650391,4432650000
2023-02-27,12106.790039,12159.639648,12034.610352,12057.790039,12057.790039,4494000000
2023-02-28,12041.750000,12146.519531,12021.320313,12042.120117,12042.120117,5340950000
2023-03-01,12026.719727,12054.480469,11906.580078,11938.570313,11938.570313,4927530000
2023-03-02,11830.089844,12074.589844,11830.089844,12044.870117,12044.870117,5313760000
2023-03-03,12110.709961,12300.459961,12095.240234,12290.809570,12290.809570,5102210000
2023-03-06,12344.650391,12466.879883,12297.570313,12302.480469,12302.480469,4982880000
2023-03-07,12303.190430,12344.040039,12130.009766,12152.169922,12152.169922,5422820000
2023-03-08,12181.059570,12237.719727,12102.280273,12215.330078,12215.330078,5085970000
2023-03-09,12230.839844,12340.450195,11970.339844,11995.879883,11995.879883,5061790000
2023-03-10,12001.700195,12069.620117,11789.860352,11830.280273,11830.280273,6193500000
2023-03-13,11752.099609,12073.959961,11695.410156,11923.169922,11923.169922,6201490000
2023-03-14,12078.459961,12217.870117,12035.219727,12199.790039,12199.790039,5533120000
2023-03-15,12083.240234,12269.450195,12026.179688,12251.320313,12251.320313,5912430000
2023-03-16,12211.870117,12595.690430,12190.650391,12581.389648,12581.389648,5498920000
2023-03-17,12570.160156,12674.339844,12444.080078,12519.879883,12519.879883,7903090000
2023-03-20,12487.790039,12578.349609,12407.820313,12562.610352,12562.610352,4970630000
2023-03-21,12643.349609,12762.450195,12582.759766,12741.440430,12741.440430,4829870000
2023-03-22,12742.410156,12943.620117,12563.780273,12567.150391,12567.150391,4981590000
2023-03-23,12735.599609,12900.099609,12611.669922,12729.230469,12729.230469,4917460000
2023-03-24,12700.509766,12770.280273,12608.150391,12767.049805,12767.049805,4363650000
2023-03-27,12797.900391,12839.419922,12647.940430,12673.070313,12673.070313,4330320000
2023-03-28,12654.910156,12654.910156,12517.870117,12610.570313,12610.570313,4036910000
2023-03-29,12768.139648,12867.320313,12734.679688,12846.030273,12846.030273,4493540000
2023-03-30,12934.990234,12987.969727,12894.139648,12963.139648,12963.139648,4738880000
2023-03-31,12968.959961,13188.830078,12968.000000,13181.349609,13181.349609,5521150000
2023-04-03,13084.099609,13157.469727,13036.549805,13148.349609,13148.349609,4816440000
2023-04-04,13165.320313,13204.080078,13049.980469,13100.080078,13100.080078,4298760000
2023-04-05,13056.790039,13065.280273,12894.440430,12967.200195,12967.200195,4378590000
2023-04-06,12892.900391,13078.099609,12846.030273,13062.599609,13062.599609,3862800000
2023-04-10,12936.519531,13051.849609,12861.519531,13051.230469,13051.230469,4334070000
2023-04-11,13040.490234,13049.559570,12947.660156,12964.150391,12964.150391,4676960000
2023-04-12,13043.969727,13071.980469,12833.309570,12848.349609,12848.349609,4909770000
2023-04-13,12922.900391,13124.410156,12920.019531,13109.389648,13109.389648,4942990000
2023-04-14,13044.690430,13152.280273,12962.509766,13079.519531,13079.519531,4655740000
2023-04-17,13053.259766,13105.679688,12981.259766,13087.709961,13087.709961,4823180000
2023-04-18,13180.309570,13196.179688,13044.209961,13091.790039,13091.790039,4851810000
2023-04-19,12992.509766,13128.250000,12988.200195,13088.709961,13088.709961,4972700000
2023-04-20,12962.290039,13107.919922,12933.799805,12985.980469,12985.980469,4590530000
2023-04-21,12970.320313,13030.849609,12899.639648,13000.769531,13000.769531,4868050000
2023-04-24,12981.709961,13044.219727,12883.769531,12969.759766,12969.759766,4854050000
2023-04-25,12905.089844,12933.280273,12724.240234,12725.110352,12725.110352,4806020000
2023-04-26,12866.639648,12929.620117,12783.419922,12806.480469,12806.480469,5281970000
2023-04-27,12963.209961,13175.620117,12938.500000,13160.030273,13160.030273,5253710000
2023-04-28,13139.349609,13247.389648,13096.940430,13245.990234,13245.990234,5331380000
2023-05-01,13229.110352,13287.469727,13186.400391,13231.469727,13231.469727,5168430000
2023-05-02,13225.480469,13241.530273,13046.790039,13113.660156,13113.660156,5501410000
2023-05-03,13123.099609,13231.709961,13026.040039,13030.209961,13030.209961,5782160000
2023-05-04,13014.070313,13064.019531,12938.450195,12982.480469,12982.480469,4745780000
2023-05-05,13070.700195,13291.110352,13059.910156,13259.129883,13259.129883,4574790000
2023-05-08,13247.089844,13302.429688,13193.080078,13291.639648,13291.639648,4216360000
2023-05-09,13228.639648,13254.809570,13193.879883,13201.110352,13201.110352,4126780000
2023-05-10,13308.410156,13384.419922,13204.790039,13347.830078,13347.830078,4948260000
2023-05-11,13376.849609,13411.700195,13306.080078,13389.780273,13389.780273,4489490000
2023-05-12,13407.019531,13427.419922,13256.559570,13340.179688,13340.179688,4170000000
2023-05-15,13352.259766,13419.809570,13297.849609,13413.509766,13413.509766,3979290000
2023-05-16,13385.370117,13498.440430,13384.769531,13426.009766,13426.009766,4067510000
2023-05-17,13474.519531,13608.330078,13419.349609,13589.259766,13589.259766,4501820000
2023-05-18,13608.950195,13844.759766,13606.809570,13834.620117,13834.620117,4532890000
2023-05-19,13842.690430,13874.419922,13763.900391,13803.490234,13803.490234,3935780000
2023-05-22,13805.330078,13893.709961,13792.969727,13849.740234,13849.740234,4278920000
2023-05-23,13773.679688,13827.099609,13662.910156,13672.540039,13672.540039,4347440000
2023-05-24,13589.019531,13655.730469,13520.919922,13604.480469,13604.480469,4088270000
2023-05-25,13920.889648,13986.870117,13812.179688,13938.530273,13938.530273,4651640000
2023-05-26,13990.549805,14329.490234,13982.160156,14298.410156,14298.410156,4434070000
2023-05-30,14465.589844,14520.169922,14301.080078,14354.990234,14354.990234,4843470000
2023-05-31,14293.559570,14375.379883,14216.160156,14254.089844,14254.089844,5905760000
2023-06-01,14269.089844,14493.309570,14219.940430,14441.509766,14441.509766,4610310000
2023-06-02,14517.080078,14595.809570,14442.150391,14546.639648,14546.639648,4426760000
2023-06-05,14550.129883,14662.950195,14516.879883,14556.500000,14556.500000,4344280000
2023-06-06,14526.099609,14593.500000,14476.990234,14558.089844,14558.089844,4810910000
2023-06-07,14573.269531,14647.910156,14283.879883,14303.290039,14303.290039,5270600000
2023-06-08,14319.240234,14503.309570,14314.690430,14484.540039,14484.540039,4280160000
2023-06-09,14574.240234,14672.849609,14487.480469,14528.360352,14528.360352,4412710000
2023-06-12,14617.349609,14789.599609,14571.360352,14784.299805,14784.299805,4722680000
2023-06-13,14911.259766,14931.830078,14770.139648,14900.849609,14900.849609,5522100000
2023-06-14,14894.099609,15017.099609,14784.620117,15005.690430,15005.690430,5772550000
2023-06-15,14949.700195,15246.620117,14930.120117,15185.480469,15185.480469,5667520000
2023-06-16,15272.650391,15284.650391,15073.450195,15083.919922,15083.919922,8076530000
2023-06-20,15036.480469,15127.419922,14946.719727,15070.150391,15070.150391,5237710000
2023-06-21,15019.009766,15038.900391,14826.019531,14867.450195,14867.450195,5194640000
2023-06-22,14797.889648,15044.219727,14794.950195,15042.320313,15042.320313,4499550000
2023-06-23,14879.230469,14983.730469,14821.809570,14891.480469,14891.480469,7734500000
2023-06-26,14866.660156,14982.820313,14687.019531,14689.019531,14689.019531,4430600000
2023-06-27,14751.570313,14972.309570,14726.750000,14945.910156,14945.910156,5053660000
2023-06-28,14876.250000,15051.080078,14865.809570,14964.570313,14964.570313,4533270000
2023-06-29,14965.549805,14986.889648,14876.940430,14939.950195,14939.950195,4388140000
2023-06-30,15085.240234,15213.750000,15081.570313,15179.209961,15179.209961,4661120000
2023-07-03,15190.540039,15232.959961,15153.599609,15208.690430,15208.690430,2902300000
2023-07-05,15165.360352,15275.179688,15162.660156,15203.780273,15203.780273,5339340000
2023-07-06,15054.099609,15106.450195,14969.139648,15089.450195,15089.450195,6113080000
2023-07-07,15070.500000,15210.629883,15032.559570,15036.849609,15036.849609,5098120000
2023-07-10,15031.950195,15066.440430,14924.639648,15045.639648,15045.639648,5275390000
2023-07-11,15068.129883,15135.290039,14974.160156,15119.059570,15119.059570,4840950000
2023-07-12,15279.349609,15364.089844,15209.709961,15307.230469,15307.230469,5230620000
2023-07-13,15432.480469,15602.740234,15420.709961,15571.980469,15571.980469,5183560000
2023-07-14,15610.000000,15720.059570,15531.000000,15565.599609,15565.599609,5366890000
2023-07-17,15608.280273,15745.669922,15576.509766,15713.280273,15713.280273,4593160000
2023-07-18,15671.719727,15895.679688,15607.709961,15841.349609,15841.349609,4824070000
2023-07-19,15888.160156,15932.049805,15781.959961,15826.349609,15826.349609,5112420000
2023-07-20,15717.669922,15771.839844,15429.870117,15466.089844,15466.089844,5128020000
2023-07-21,15554.950195,15600.540039,15410.570313,15425.669922,15425.669922,5254180000
2023-07-24,15475.150391,15504.669922,15374.660156,15448.019531,15448.019531,4083070000
2023-07-25,15483.059570,15622.690430,15482.040039,15561.419922,15561.419922,3812470000
2023-07-26,15514.040039,15571.160156,15411.910156,15499.259766,15499.259766,4322000000
2023-07-27,15734.030273,15795.509766,15416.049805,15464.929688,15464.929688,5115840000
2023-07-28,15630.169922,15788.480469,15617.750000,15750.929688,15750.929688,4453520000
2023-07-31,15774.299805,15803.549805,15702.740234,15757.000000,15757.000000,4934440000
2023-08-01,15696.980469,15748.429688,15636.570313,15718.009766,15718.009766,4633770000
2023-08-02,15561.150391,15561.360352,15321.440430,15370.740234,15370.740234,5481960000
2023-08-03,15287.769531,15436.589844,15270.719727,15353.540039,15353.540039,6036970000
2023-08-04,15420.740234,15523.309570,15258.690430,15274.919922,15274.919922,5349450000
2023-08-07,15355.620117,15410.849609,15258.919922,15407.849609,15407.849609,4892330000
2023-08-08,15279.410156,15295.799805,15148.250000,15273.049805,15273.049805,5284550000
2023-08-09,15286.990234,15288.759766,15077.910156,15101.709961,15101.709961,5591360000
2023-08-10,15217.290039,15366.290039,15072.490234,15128.839844,15128.839844,5299080000
2023-08-11,15010.519531,15102.530273,14973.669922,15028.070313,15028.070313,4638880000
2023-08-14,14988.419922,15206.259766,14972.009766,15205.589844,15205.589844,4272020000
2023-08-15,15172.080078,15192.879883,15014.360352,15037.650391,15037.650391,4473320000
2023-08-16,15021.629883,15077.049805,14874.019531,14876.469727,14876.469727,6243760000
2023-08-17,14943.339844,14949.580078,14698.290039,14715.809570,14715.809570,5280180000
2023-08-18,14589.709961,14744.570313,14557.830078,14694.839844,14694.839844,4801910000
2023-08-21,14762.009766,14958.870117,14739.370117,14936.690430,14936.690430,4363070000
2023-08-22,15035.070313,15037.790039,14883.980469,14908.959961,14908.959961,4282430000
2023-08-23,14947.580078,15188.860352,14947.580078,15148.059570,15148.059570,4127850000
2023-08-24,15278.929688,15279.240234,14814.830078,14816.440430,14816.440430,4383820000
2023-08-25,14858.929688,15001.290039,14715.360352,14941.830078,14941.830078,3970060000
2023-08-28,15035.480469,15086.230469,14948.919922,15052.459961,15052.459961,3666680000
2023-08-29,15043.019531,15391.559570,15034.540039,15376.549805,15376.549805,4748180000
2023-08-30,15386.669922,15484.830078,15341.940430,15462.429688,15462.429688,4364600000
2023-08-31,15475.429688,15575.009766,15466.410156,15501.070313,15501.070313,4568610000
2023-09-01,15600.950195,15618.849609,15429.360352,15490.860352,15490.860352,4033960000
2023-09-05,15460.519531,15556.849609,15419.959961,15508.240234,15508.240234,4379790000
2023-09-06,15467.320313,15487.000000,15289.480469,15371.440430,15371.440430,4215320000
2023-09-07,15174.219727,15288.200195,15138.730469,15258.519531,15258.519531,4320830000
2023-09-08,15265.570313,15374.219727,15244.059570,15280.230469,15280.230469,4160360000
2023-09-11,15409.769531,15482.839844,15328.349609,15461.870117,15461.870117,4538870000
2023-09-12,15390.589844,15447.849609,15278.879883,15289.740234,15289.740234,4595490000
2023-09-13,15293.269531,15414.610352,15256.599609,15348.530273,15348.530273,4840310000
2023-09-14,15433.009766,15512.820313,15337.179688,15473.889648,15473.889648,4649010000
2023-09-15,15425.950195,15435.450195,15173.709961,15202.400391,15202.400391,8162210000
2023-09-18,15161.169922,15268.959961,15155.459961,15225.370117,15225.370117,4855880000
2023-09-19,15152.530273,15219.919922,15069.410156,15191.230469,15191.230469,4453460000
2023-09-20,15225.339844,15245.190430,14967.599609,14969.919922,14969.919922,4782440000
2023-09-21,14813.490234,14849.250000,14691.690430,14694.240234,14694.240234,5014890000
2023-09-22,14756.620117,14855.919922,14686.839844,14701.099609,14701.099609,4302700000
2023-09-25,14662.690430,14771.120117,14615.450195,14768.900391,14768.900391,4100290000
2023-09-26,14668.450195,14678.480469,14505.679688,14545.830078,14545.830078,4693540000
2023-09-27,14600.139648,14657.209961,14432.599609,14580.160156,14580.160156,4841410000
2023-09-28,14530.959961,14787.580078,14510.169922,14702.769531,14702.769531,4648390000
2023-09-29,14853.349609,14901.849609,14664.780273,14715.240234,14715.240234,5138500000
2023-10-02,14717.900391,14892.179688,14701.519531,14837.570313,14837.570313,4554700000
2023-10-03,14744.049805,14819.870117,14504.139648,14565.620117,14565.620117,4684310000
2023-10-04,14613.230469,14803.040039,14592.559570,14776.250000,14776.250000,4308070000
2023-10-05,14769.549805,14784.690430,14584.389648,14723.219727,14723.219727,4167470000
2023-10-06,14622.230469,15021.379883,14575.950195,14973.240234,14973.240234,4309420000
2023-10-09,14871.570313,15070.639648,14816.320313,15047.150391,15047.150391,3835930000
2023-10-10,15074.040039,15241.940430,15050.540039,15131.519531,15131.519531,4301350000
2023-10-11,15194.530273,15248.219727,15119.620117,15241.120117,15241.120117,4160440000
2023-10-12,15264.110352,15333.980469,15090.690430,15184.099609,15184.099609,4858620000
2023-10-13,15225.730469,15232.370117,14943.419922,14995.120117,14995.120117,4251550000
2023-10-16,15054.480469,15209.500000,15047.269531,15172.730469,15172.730469,4308690000
2023-10-17,15009.259766,15187.059570,14932.769531,15122.009766,15122.009766,4417640000
2023-10-18,15022.280273,15103.870117,14865.809570,14909.259766,14909.259766,4617140000
2023-10-19,14981.129883,15023.910156,14749.299805,14783.129883,14783.129883,5014790000
2023-10-20,14752.589844,14781.219727,14552.120117,14560.879883,14560.879883,4622840000
2023-10-23,14514.110352,14746.370117,14419.059570,14604.849609,14604.849609,4669060000
2023-10-24,14678.410156,14774.160156,14610.330078,14745.860352,14745.860352,4604720000
2023-10-25,14642.080078,14643.690430,14362.240234,14381.639648,14381.639648,4599850000
2023-10-26,14314.009766,14372.509766,14058.330078,14109.570313,14109.570313,4894900000
2023-10-27,14245.750000,14321.040039,14130.370117,14180.419922,14180.419922,4172100000
2023-10-30,14283.980469,14388.200195,14225.860352,14335.509766,14335.509766,4149320000
2023-10-31,14340.860352,14420.440430,14232.400391,14409.780273,14409.780273,4315630000
2023-11-01,14453.679688,14677.860352,14441.889648,14664.910156,14664.910156,4545120000
2023-11-02,14856.950195,14930.759766,14792.809570,14919.549805,14919.549805,4962950000
2023-11-03,14985.120117,15149.780273,14965.290039,15099.490234,15099.490234,4918750000
2023-11-06,15137.160156,15180.190430,15064.910156,15154.929688,15154.929688,4345850000
2023-11-07,15201.769531,15335.440430,15153.309570,15296.019531,15296.019531,4354460000
2023-11-08,15313.900391,15343.190430,15220.879883,15313.240234,15313.240234,4685550000
2023-11-09,15351.120117,15382.110352,15171.320313,15187.900391,15187.900391,5313970000
2023-11-10,15252.360352,15535.200195,15237.169922,15529.120117,15529.120117,4722140000
