Date,DayOfWeek,Open,High,Low,Close,Adj Close,Volume,OC Difference,HL Difference,OC %Change,HL %Change,Close_Status,Close_Difference,Same Bracket,Avg_OC_Spread_10_Day,Avg_Volume_10_Day,Volatility_10_Day,Price_Change_Magnitude,Price_Direction,MA_Volume_Ratio,Close_Bracket,Close_Lag_1,Close_Lag_2,Close_Lag_3,Close_Lag_4,Close_Lag_5,ShortEMA,LongEMA,MACD,SignalLine,MACD_Histogram,RSI
2023-05-16,2,13385.370117,13498.44043,13384.769531,13426.009766,13426.009766,4067510000,-40.639648999998826,113.67089900000065,0.0030361244138019544,-0.008421039422255734,0,-163.25,0,-82.80800780000008,4368181000.0,186.1617411303593,163.25,0,0.9311679163477887,13400,13589.259766,13834.620117,13803.490234,13849.740234,13672.540039,13897.077713705718,14254.969338400238,-357.89162469452094,-306.2258096640647,-51.66581503045626,19.99777422553231
2023-05-15,1,13352.259766,13419.80957,13297.849609,13413.509766,13413.509766,3979290000,-61.25,121.95996099999866,0.004587238495461728,-0.00908805451849632,0,-12.5,0,-94.14804680000016,4281763000.0,176.9539238331482,12.5,0,0.9293578369470706,13400,13426.009766,13589.259766,13834.620117,13803.490234,13849.740234,13822.682644827915,14192.638999703924,-369.95635487600885,-318.97191870645355,-50.984436169555295,19.88279622692876
2023-05-12,5,13407.019531,13427.419922,13256.55957,13340.179688,13340.179688,4170000000,66.83984299999975,170.8603519999997,-0.004985436386174513,-0.01272473438624315,0,-73.33007799999905,0,-95.82304679999997,4255356000.0,176.63779629976284,73.33007799999905,0,0.9799415137064913,13300,13413.509766,13426.009766,13589.259766,13834.620117,13803.490234,13748.451420700543,14129.493865503633,-381.0424448030899,-331.3860239257808,-49.656420877309074,19.239282782291994
2023-05-11,4,13376.849609,13411.700195,13306.080078,13389.780273,13389.780273,4489490000,-12.930663999999524,105.62011699999857,0.0009666449409208965,-0.007875222042271321,1,49.60058500000014,1,-54.875,4239141000.0,154.7265668164784,49.60058500000014,1,1.0590565399924183,13300,13340.179688,13413.509766,13426.009766,13589.259766,13834.620117,13693.271244131229,14074.700266058919,-381.42902192769,-341.3946235261627,-40.034398401527255,22.40295025700199
2023-05-10,3,13308.410156,13384.419922,13204.790039,13347.830078,13347.830078,4948260000,-39.41992200000095,179.6298829999996,0.0029620308915884117,-0.013420819433850966,0,-41.95019499999944,1,-25.665039099999923,4325140000.0,119.79568511399434,41.95019499999944,0,1.1440693249235863,13300,13389.780273,13340.179688,13413.509766,13426.009766,13589.259766,13640.12644934181,14020.858029906405,-380.7315805645958,-349.26201493384934,-31.469565630746445,24.25458384716326
2023-05-09,2,13228.639648,13254.80957,13193.879883,13201.110352,13201.110352,4126780000,27.529296000000613,60.92968699999983,-0.0020810375618752824,-0.004596798368035689,0,-146.71972600000117,1,-47.14296869999998,4303074000.0,120.37717383193062,146.71972600000117,0,0.9590306836461562,13200,13347.830078,13389.780273,13340.179688,13413.509766,13426.009766,13572.585511289224,13960.135979691115,-387.5504684018906,-356.91970562745763,-30.63076277443298,18.051796383980417
2023-05-08,1,13247.089844,13302.429688,13193.080078,13291.639648,13291.639648,4216360000,-44.54980400000022,109.3496099999993,0.003362987986389943,-0.008220273481215434,1,90.52929600000061,1,-55.81005860000005,4296818000.0,104.50336980915455,90.52929600000061,1,0.9812749806950166,13200,13201.110352,13347.830078,13389.780273,13340.179688,13413.509766,13529.363070783189,13910.61773289918,-381.25466211599087,-361.7866969251643,-19.46796519082659,22.639274014949905
2023-05-05,5,13070.700195,13291.110352,13059.910156,13259.129883,13259.129883,4574790000,-188.42968800000017,231.20019599999978,0.014416189277455933,-0.01739510017424613,0,-32.5097650000007,0,-54.43603510000012,4360719000.0,104.73310962677436,32.5097650000007,0,1.0490907577397213,13200,13291.639648,13201.110352,13347.830078,13389.780273,13340.179688,13487.78873420116,13862.359373647389,-374.5706394462286,-364.34348542937715,-10.227154016851443,27.53958378636527
2023-05-04,4,13014.070313,13064.019531,12938.450195,12982.480469,12982.480469,4745780000,31.589844000000085,125.56933600000048,-0.0024273607903012783,-0.009611845397355176,0,-276.6494139999995,0,-85.21396480000003,4382008000.0,120.78707994029222,276.6494139999995,0,1.083014910059498,12900,13259.129883,13291.639648,13201.110352,13347.830078,13389.780273,13410.049001093288,13797.183158488322,-387.134157395034,-368.90161982250856,-18.232537572525416,28.626003316537805
2023-05-03,3,13123.099609,13231.709961,13026.040039,13030.209961,13030.209961,5782160000,92.8896480000003,205.66992200000095,-0.007078331397888295,-0.015543714501466991,1,47.72949200000039,0,-55.90498049999987,4510042000.0,112.91225709006677,47.72949200000039,1,1.2820634486330726,13000,12982.480469,13259.129883,13291.639648,13201.110352,13347.830078,13351.612225694322,13740.370329044743,-388.75810335042115,-372.8729165280911,-15.88518682233007,27.614621259288512
2023-05-02,2,13225.480469,13241.530273,13046.790039,13113.660156,13113.660156,5501410000,111.82031300000017,194.74023400000078,-0.008454914984911325,-0.014706777085808862,1,83.45019499999944,0,-31.23496099999993,4653432000.0,113.79973311647893,83.45019499999944,1,1.1822263654008482,13100,13030.209961,12982.480469,13259.129883,13291.639648,13201.110352,13315.00421497212,13693.947353263651,-378.9431382915318,-374.08696088077926,-4.856177410752537,22.553967385340897
2023-05-01,1,13229.110352,13287.469727,13186.400391,13231.469727,13231.469727,5168430000,-2.359375,101.06933600000048,0.00017834721589145302,-0.007606364347504675,1,117.80957099999978,1,-18.204003899999954,4772346000.0,123.25160744610709,117.80957099999978,1,1.0829956587389096,13200,13113.660156,13030.209961,12982.480469,13259.129883,13291.639648,13302.1527552841,13659.689751318196,-357.53699603409586,-370.77696791144257,13.239971877346704,29.751752407250308
2023-04-28,5,13139.349609,13247.389648,13096.94043,13245.990234,13245.990234,5331380000,-106.640625,150.44921799999975,0.008116126610022985,-0.011356895358076338,1,14.52050700000109,0,-9.418945399999938,4888484000.0,122.01041197916267,14.52050700000109,1,1.0905998669526176,13200,13231.469727,13113.660156,13030.209961,12982.480469,13259.129883,13293.512367394238,13629.045342627958,-335.5329752337202,-363.7281693758981,28.19519414217791,28.915896050328683
2023-04-27,4,12963.209961,13175.620117,12938.5,13160.030273,13160.030273,5253710000,-196.82031199999983,237.1201170000004,0.015182991912661795,-0.017996884768562305,0,-85.95996100000048,0,-22.975,4964906000.0,122.25493474211363,85.95996100000048,0,1.058169077118479,13100,13245.990234,13231.469727,13113.660156,13030.209961,12982.480469,13272.976660564356,13594.30348561848,-321.32682505412413,-355.2479005115433,33.92107545741919,32.64349197486703
2023-04-26,3,12866.639648,12929.620117,12783.419922,12806.480469,12806.480469,5281970000,60.15917900000022,146.20019500000126,-0.004675593678365851,-0.011307385188198663,0,-353.5498040000002,1,-54.13496090000008,4998277000.0,161.1509413219797,353.5498040000002,0,1.0567581588615438,12800,13160.030273,13245.990234,13231.469727,13113.660156,13030.209961,13201.208015708302,13535.946225128224,-334.738209419922,-351.1459622932191,16.407752873297113,28.2896843425156
2023-04-25,2,12905.089844,12933.280273,12724.240234,12725.110352,12725.110352,4806020000,179.9794920000004,209.04003899999952,-0.013946395893065306,-0.016162955923594985,0,-81.37011700000039,0,-47.6,5066201000.0,158.27872421781248,81.37011700000039,0,0.9486437667988301,12700,12806.480469,13160.030273,13245.990234,13231.469727,13113.660156,13127.96222129164,13475.884308600207,-347.9220873085669,-350.50118729628866,2.5790999877217473,26.987055734682684
2023-04-24,1,12981.709961,13044.219727,12883.769531,12969.759766,12969.759766,4854050000,11.950195000001258,160.45019599999978,-0.0009205409022310892,-0.012300482463346332,1,244.64941399999952,1,-32.187988200000106,5129970000.0,179.32717069734088,244.64941399999952,1,0.946214110413901,12900,12725.110352,12806.480469,13160.030273,13245.990234,13231.469727,13103.623382016003,13438.393601740932,-334.7702197249291,-347.3549937820168,12.584774057087657,38.88961136524238
2023-04-21,5,12970.320313,13030.849609,12899.639648,13000.769531,13000.769531,4868050000,-30.449217999999746,131.20996100000048,0.0023476072498749972,-0.010069179288922024,1,31.009765000000698,0,-25.83603519999997,5159296000.0,180.4360418396675,31.009765000000698,1,0.9435492749398368,13000,12969.759766,12725.110352,12806.480469,13160.030273,13245.990234,13087.799712628926,13405.977003908272,-318.1772912793458,-341.5194532814826,23.342162002136774,38.200405312225705
2023-04-20,4,12962.290039,13107.919922,12933.799805,12985.980469,12985.980469,4590530000,-23.69043000000056,174.12011699999857,0.0018276423323905352,-0.013283581074351835,0,-14.78906199999983,1,0.35,5143771000.0,157.5408543097276,14.78906199999983,0,0.8924444731307051,12900,13000.769531,12969.759766,12725.110352,12806.480469,13160.030273,13072.135213609092,13374.866149470623,-302.7309358615312,-333.7617497974923,31.030813935961135,38.84038606306856
2023-04-19,3,12992.509766,13128.25,12988.200195,13088.709961,13088.709961,4972700000,-96.20019500000126,140.04980500000056,0.007404281138333013,-0.010667819777959785,1,102.72949200000039,0,5.85,5062825000.0,160.31438942477627,102.72949200000039,1,0.9821986736653944,13000,12985.980469,13000.769531,12969.759766,12725.110352,12806.480469,13074.685174746155,13353.669394769096,-278.9842200229414,-322.80624384258215,43.822023819640776,46.436837097681945
2023-04-18,2,13180.30957,13196.179688,13044.209961,13091.790039,13091.790039,4851810000,88.51953099999992,151.9697269999997,-0.006716043392598397,-0.011516191094169018,1,3.080077999999048,0,-2.1870117000000393,4997865000.0,157.98954879039664,3.080077999999048,1,0.9707765215747124,13000,13088.709961,12985.980469,13000.769531,12969.759766,12725.110352,13077.31669232367,13334.270923971386,-256.95423164771637,-309.635841403609,52.68160975589262,43.29276685857587
2023-04-17,1,13053.259766,13105.679688,12981.259766,13087.709961,13087.709961,4823180000,-34.45019500000126,124.41992200000095,0.002639202438132285,-0.009493587891814875,0,-4.080077999999048,1,-14.375976599999921,4963340000.0,152.30268580470567,4.080077999999048,0,0.9717609512948941,13000,13091.790039,13088.709961,12985.980469,13000.769531,12969.759766,13078.915656735411,13316.00714893647,-237.09149220105792,-295.1269715630988,58.03547936204086,44.13498611703164
2023-04-14,5,13044.69043,13152.280273,12962.509766,13079.519531,13079.519531,4655740000,-34.829100999999355,189.7705070000011,0.0026699829472303814,-0.014428715254006288,0,-8.19043000000056,1,-16.647070300000088,4895776000.0,151.99292691375695,8.19043000000056,0,0.9509707960494924,13000,13087.709961,13091.790039,13088.709961,12985.980469,13000.769531,13079.008560468425,13298.489547607842,-219.48098713941727,-279.9977746783625,60.51678753894521,54.06729820347092
2023-04-13,4,12922.900391,13124.410156,12920.019531,13109.389648,13109.389648,4942990000,-186.4892570000011,204.390625,0.014430913444932171,-0.015573318920283826,1,29.87011700000039,0,-5.0640625,4864704000.0,150.53038072335372,29.87011700000039,1,1.0160926543526594,13100,13079.519531,13087.709961,13091.790039,13088.709961,12985.980469,13083.68257393482,13284.48214763689,-200.79957370207012,-264.15813448310405,63.35856078103393,53.36918037987434
2023-04-12,3,13043.969727,13071.980469,12833.30957,12848.349609,12848.349609,4909770000,195.6201179999989,238.67089900000065,-0.014996977307842146,-0.01825820498783677,0,-261.0400389999995,0,4.18691400000007,4827484000.0,127.87152516870997,261.0400389999995,0,1.01704531801659,12800,13109.389648,13079.519531,13087.709961,13091.790039,13088.709961,13047.477502406387,13252.176033663789,-204.69853125740156,-252.26621383796356,47.56768258056201,40.192923004416926
2023-04-11,2,13040.490234,13049.55957,12947.660156,12964.150391,12964.150391,4676960000,76.33984300000157,101.89941399999952,-0.005854062357330972,-0.00780864775193325,1,115.80078199999843,0,23.904003899999953,4814578000.0,128.41346250637582,115.80078199999843,1,0.9714163941263388,12900,12848.349609,13109.389648,13079.519531,13087.709961,13091.790039,13034.657946805404,13230.840800873879,-196.18285406847463,-241.04954188406577,44.86668781559115,40.10397270686957
2023-04-10,1,12936.519531,13051.849609,12861.519531,13051.230469,13051.230469,4334070000,-114.71093800000017,190.33007800000087,0.008867217934863888,-0.014582613476388614,1,87.08007800000087,0,8.147070300000086,4762580000.0,106.03459963071343,87.08007800000087,1,0.9100256583616443,13000,12964.150391,12848.349609,13109.389648,13079.519531,13087.709961,13037.207565604573,13217.536331846184,-180.32876624161145,-228.90538675557494,48.57662051396349,43.15767734152707
2023-04-06,4,12892.900391,13078.099609,12846.030273,13062.599609,13062.599609,3862800000,-169.69921800000157,232.06933600000048,0.013162222064358891,-0.017744882126474747,1,11.369140000000698,0,6.1830078000000865,4662055000.0,105.74557010883267,11.369140000000698,1,0.8285616536055452,13000,13051.230469,12964.150391,12848.349609,13109.389648,13079.519531,13041.114033819253,13206.059537561283,-164.94550374203027,-216.113410152866,51.16790641083574,46.38773330015663
2023-04-05,3,13056.790039,13065.280273,12894.44043,12967.200195,12967.200195,4378590000,89.58984400000008,170.83984299999975,-0.0068615520148826445,-0.013075865150252315,0,-95.39941400000134,0,-1.8780274000000645,4640861000.0,110.48805274823927,95.39941400000134,0,0.9434865642388341,12900,13062.599609,13051.230469,12964.150391,12848.349609,13109.389648,13029.742674000905,13188.366252927113,-158.6235789262082,-204.61544390753446,45.991864981326245,57.36936796812326
2023-04-04,2,13165.320313,13204.080078,13049.980469,13100.080078,13100.080078,4298760000,65.2402349999993,154.09960900000078,-0.004955461276212042,-0.011670605456017651,1,132.87988300000143,1,1.137011700000039,4573467000.0,114.0148844539789,132.87988300000143,1,0.9399346272751066,13100,12967.200195,13062.599609,13051.230469,12964.150391,12848.349609,13040.56381307769,13181.826536265846,-141.2627231881561,-191.94489976365878,50.682176575502695,66.41770175980065
2023-04-03,1,13084.099609,13157.469727,13036.549805,13148.349609,13148.349609,4816440000,-64.25,120.91992199999913,0.004910540420817733,-0.009190210922687014,1,48.269530999999915,0,5.655957000000126,4569930000.0,114.99180410222584,48.269530999999915,1,1.0539417452783741,13100,13100.080078,12967.200195,13062.599609,13051.230469,12964.150391,13057.146243219584,13179.346763875783,-122.20052065619893,-177.99602394216683,55.7955032859679,59.44332330593128
2023-03-31,5,12968.959961,13188.830078,12968.0,13181.349609,13181.349609,5521150000,-212.3896480000003,220.83007800000087,0.01637676796278917,-0.016743720003517423,1,33.0,0,9.36396480000003,4639727000.0,115.24054465323981,33.0,1,1.1899730307408174,13100,13148.349609,13100.080078,12967.200195,13062.599609,13051.230469,13076.254453339649,13179.495122773873,-103.2406694342244,-163.04495304057835,59.80428360635395,59.528506063316456
2023-03-30,4,12934.990234,12987.969727,12894.139648,12963.139648,12963.139648,4738880000,-28.149413999999524,93.83007899999939,0.0021762222847302943,-0.007224383870016345,0,-218.20996100000048,1,-11.63798829999996,4648041000.0,136.05324234564367,218.20996100000048,0,1.019543502305595,12900,13181.349609,13148.349609,13100.080078,12967.200195,13062.599609,13058.852175595088,13163.468791309142,-104.6166157140542,-151.35928557527353,46.742669861219326,49.007782780715715
2023-03-29,3,12768.139648,12867.320313,12734.679688,12846.030273,12846.030273,4493540000,-77.890625,132.640625,0.006100389496617135,-0.010308333186202855,0,-117.109375,0,-26.3359375,4603096000.0,138.97855800839258,117.109375,0,0.9761994970341701,12800,12963.139648,13181.349609,13148.349609,13100.080078,12967.200195,13026.110344426612,13139.954826989946,-113.84448256333417,-143.85632497288566,30.01184240955149,39.58794917470387
2023-03-28,2,12654.910156,12654.910156,12517.870117,12610.570313,12610.570313,4036910000,44.339842999999746,137.04003899999952,-0.0035037659259064082,-0.010829001337083814,0,-235.45996000000014,1,-23.77792960000006,4515810000.0,134.33654411229992,235.45996000000014,0,0.8939503654936767,12600,12846.030273,12963.139648,13181.349609,13148.349609,13100.080078,12962.181108822517,13100.741159286987,-138.5600504644699,-142.7970700712025,4.237019606732616,32.786023950221136
2023-03-27,1,12797.900391,12839.419922,12647.94043,12673.070313,12673.070313,4330320000,124.83007799999905,191.47949199999857,-0.009753949803186826,-0.01491340677096351,1,62.5,0,-29.108007799999903,4481146000.0,129.14003201705287,62.5,1,0.9663420919559417,12600,12610.570313,12846.030273,12963.139648,13181.349609,13148.349609,12917.702524849821,13069.061837339803,-151.35931248998168,-144.50951855495833,-6.849793935023342,35.76274858461572
2023-03-24,5,12700.509766,12770.280273,12608.150391,12767.049805,12767.049805,4363650000,-66.54003900000134,162.1298820000011,0.005239162854559813,-0.012695874995225415,1,93.97949200000039,1,-28.41806639999995,4484104000.0,129.84624752122167,93.97949200000039,1,0.9731375543475352,12700,12673.070313,12610.570313,12846.030273,12963.139648,13181.349609,12894.525183334465,13046.690575685003,-152.16539235053824,-146.04069331407433,-6.124699036463909,39.86782565517852
2023-03-23,4,12735.599609,12900.099609,12611.669922,12729.230469,12729.230469,4917460000,6.369140000000698,288.42968700000165,-0.0005001052322263453,-0.022358717819416927,0,-37.819336000000476,1,-33.33691400000007,4589570000.0,129.10109880672618,37.819336000000476,0,1.0714424227106243,12700,12767.049805,12673.070313,12610.570313,12846.030273,12963.139648,12869.095227283009,13023.175012226855,-154.07978494384588,-147.64851164002866,-6.431273303817221,37.73614389649595
2023-03-22,3,12742.410156,12943.620117,12563.780273,12567.150391,12567.150391,4981590000,175.2597650000007,379.8398440000001,-0.0137540514592113,-0.02934571940203366,0,-162.08007800000087,0,-40.00498040000002,4649870000.0,134.28090817108802,162.08007800000087,0,1.071339628849839,12500,12729.230469,12767.049805,12673.070313,12610.570313,12846.030273,12822.642175547162,12989.395410654495,-166.75323510733324,-151.46945633348957,-15.283778773843665,40.30987092705286
2023-03-21,2,12643.349609,12762.450195,12582.759766,12741.44043,12741.44043,4829870000,-98.09082099999978,179.69042900000022,0.00775829380927465,-0.01407961843176464,1,174.29003900000134,0,-35.86396480000003,4702981000.0,140.69034553392027,174.29003900000134,1,1.0269805470190077,12700,12567.150391,12729.230469,12767.049805,12673.070313,12610.570313,12810.149599309138,12971.028375050459,-160.87877574132108,-153.35132021505586,-7.527455526265214,42.622792777786415
2023-03-20,1,12487.790039,12578.349609,12407.820313,12562.610352,12562.610352,4970630000,-74.82031300000017,170.5292960000006,0.00599147749652521,-0.013557366530660295,0,-178.83007800000087,0,-58.57392570000011,4718400000.0,143.89324789396878,178.83007800000087,0,1.0534566802305867,12500,12741.44043,12567.150391,12729.230469,12767.049805,12673.070313,12772.066638184655,12940.775188157832,-168.70854997317656,-156.42276616668,-12.285783806496568,34.742029413661825
2023-03-17,5,12570.160156,12674.339844,12444.080078,12519.879883,12519.879883,7903090000,50.28027300000031,230.25976599999922,-0.003999970754231042,-0.018167397184714405,0,-42.730469000000085,1,-66.14697260000011,4956594000.0,140.49085457142198,42.730469000000085,0,1.5944598246295743,12500,12562.610352,12741.44043,12567.150391,12729.230469,12767.049805,12733.268675848554,12909.59775814614,-176.32908229758505,-160.404029392861,-15.925052904724055,33.37823667964199
2023-03-16,4,12211.870117,12595.69043,12190.650391,12581.389648,12581.389648,5498920000,-369.5195309999999,405.04003900000134,0.03025904529443006,-0.032157033491017714,1,61.5097650000007,0,-38.175,5032598000.0,134.57253296851613,61.5097650000007,1,1.0926602919605342,12500,12519.879883,12562.610352,12741.44043,12567.150391,12729.230469,12709.902671564161,12885.286046283461,-175.38337471930026,-163.39989845814887,-11.983476261151395,37.93337469180686
2023-03-15,3,12083.240234,12269.450195,12026.179688,12251.320313,12251.320313,5912430000,-168.0800789999994,243.27050699999927,0.013910182678239994,-0.019827335629035436,0,-330.06933500000014,0,-59.470996000000014,5174487000.0,162.4207062805974,330.06933500000014,0,1.1426118183309766,12200,12581.389648,12519.879883,12562.610352,12741.44043,12567.150391,12639.351539477368,12838.325621595797,-198.97408211842958,-170.51473519020502,-28.459346928224562,26.36895457233406
2023-03-14,2,12078.459961,12217.870117,12035.219727,12199.790039,12199.790039,5533120000,-121.33007799999905,182.6503900000007,0.010045161253318745,-0.014949446036904592,0,-51.530274000000645,0,-41.07802740000007,5324108000.0,150.23400234119026,51.530274000000645,0,1.0392576559303455,12100,12251.320313,12581.389648,12519.879883,12562.610352,12741.44043,12571.72669325008,12791.026689551663,-219.29999630158272,-180.27178741248056,-39.02820888910216,23.63820815011043
2023-03-13,1,11752.099609,12073.959961,11695.410156,11923.169922,11923.169922,6201490000,-171.07031299999835,378.54980500000056,0.0145565744583197,-0.03135258077902786,0,-276.6201170000004,0,-74.9900391000001,5511225000.0,162.06436374776976,276.6201170000004,0,1.125247109308729,11900,12199.790039,12251.320313,12581.389648,12519.879883,12562.610352,12471.948728442376,12726.741003066354,-254.7922746239783,-195.17588485478012,-59.61638976919818,19.203600384481803
2023-03-10,5,12001.700195,12069.620117,11789.860352,11830.280273,11830.280273,6193500000,171.41992199999913,279.7597650000007,-0.014282969847173319,-0.023178837634331213,0,-92.88964899999883,0,-93.67695320000003,5694210000.0,150.79839668368683,92.88964899999883,0,1.0876838051283673,11800,11923.169922,12199.790039,12251.320313,12581.389648,12519.879883,12373.230504528165,12660.33650454292,-287.1060000147554,-213.5619078867752,-73.5440921279802,20.45872640975422
2023-03-09,4,12230.839844,12340.450195,11970.339844,11995.879883,11995.879883,5061790000,234.95996100000048,370.11035099999935,-0.019210451939264267,-0.029991640916792288,1,165.5996099999993,0,-73.33505860000005,5708643000.0,171.47327101320153,165.5996099999993,1,0.8866888330554215,11900,11830.280273,11923.169922,12199.790039,12251.320313,12581.389648,12315.176562754601,12611.117495539742,-295.94093278514083,-230.03771286644835,-65.90321991869249,28.37766816540301
2023-03-08,3,12181.05957,12237.719727,12102.280273,12215.330078,12215.330078,5085970000,-34.27050800000143,135.4394539999994,0.002813425860292499,-0.011067376686293953,1,219.45019500000126,0,-35.182031299999835,5719081000.0,190.88063034946057,219.45019500000126,1,0.8892984729539588,12200,11995.879883,11830.280273,11923.169922,12199.790039,12251.320313,12299.815565100047,12581.799909055317,-281.98434395526965,-240.4270390842126,-41.557304871057056,39.865107138398145
2023-03-07,2,12303.19043,12344.040039,12130.009766,12152.169922,12152.169922,5422820000,151.02050800000143,214.0302730000003,-0.01227490616025533,-0.017338753951201463,0,-63.160156000001734,0,-58.927050800000146,5778376000.0,176.12643914682835,63.160156000001734,0,0.9384678324844212,12100,12215.330078,11995.879883,11830.280273,11923.169922,12199.790039,12277.100850776962,12549.975465569738,-272.8746147927759,-246.91655422592527,-25.958060566850634,36.64740467501559
2023-03-06,1,12344.650391,12466.879883,12297.570313,12302.480469,12302.480469,4982880000,42.16992199999913,169.30956999999944,-0.003416048301436189,-0.013580749280409142,1,150.31054700000095,1,-26.01298829999996,5779601000.0,181.8897664941674,150.31054700000095,1,0.8621494805610284,12300,12152.169922,12215.330078,11995.879883,11830.280273,11923.169922,12281.00540742666,12531.642502860868,-250.63709543420737,-247.66066246758172,-2.9764329666256515,38.4256382391784
2023-03-03,5,12110.709961,12300.459961,12095.240234,12290.80957,12290.80957,5102210000,-180.09960899999896,205.2197269999997,0.014871102485318529,-0.01668390675232244,0,-11.670899000000645,0,-22.907031300000018,5499513000.0,181.83775921084782,11.670899000000645,0,0.9277566940927315,12200,12302.480469,12152.169922,12215.330078,11995.879883,11830.280273,12282.51374013025,12513.803026352654,-231.28928622240346,-244.38638721854608,13.097100996142615,38.932908131429826
2023-03-02,4,11830.089844,12074.589844,11830.089844,12044.870117,12044.870117,5313760000,-214.7802730000003,244.5,0.018155421964857928,-0.02024913501484233,0,-245.93945299999905,0,-53.65195309999999,5480997000.0,191.7027500933932,245.93945299999905,0,0.9694878504768384,12000,12290.80957,12302.480469,12152.169922,12215.330078,11995.879883,12245.953182725598,12479.067255289496,-233.11407256389793,-242.13192428761647,9.017851723718536,37.351542047852604
2023-03-01,3,12026.719727,12054.480469,11906.580078,11938.570313,11938.570313,4927530000,88.14941399999952,147.90039099999922,-0.007329464392697536,-0.012269329348564496,0,-106.29980400000022,0,-31.275,5382507000.0,167.36767457303625,106.29980400000022,0,0.9154711735628026,11900,12044.870117,12290.80957,12302.480469,12152.169922,12215.330078,12198.663510460121,12439.030444749535,-240.36693428941362,-241.7789262879759,1.4119919985622857,29.89417122379733
2023-02-28,2,12041.75,12146.519531,12021.320313,12042.120117,12042.120117,5340950000,-0.37011700000039127,125.19921799999975,3.0736147154723464e-05,-0.010307415031974377,1,103.54980400000022,1,-15.766992199999914,5363290000.0,172.39164552374038,103.54980400000022,1,0.9958346462712253,12000,11938.570313,12044.870117,12290.80957,12302.480469,12152.169922,12174.579911466255,12409.62967973105,-235.0497682647947,-240.43309468333968,5.383326418544982,36.45495010902288
2023-02-27,1,12106.790039,12159.639648,12034.610352,12057.790039,12057.790039,4494000000,49.0,125.02929600000061,-0.004047315584242784,-0.010282319182095602,1,15.669921999999133,0,13.462011700000039,5192541000.0,146.01008153323525,15.669921999999133,1,0.8654722225592442,12000,12042.120117,11938.570313,12044.870117,12290.80957,12302.480469,12156.612238779138,12383.567484121342,-226.95524534220385,-237.73752481511252,10.78227947290867,37.8029542078946
2023-02-24,5,11979.799805,12018.320313,11900.839844,11969.650391,11969.650391,4432650000,10.149414000001343,117.48046900000008,-0.0008472106516976427,-0.00977511548539138,0,-88.1396480000003,1,13.93701179999989,5016456000.0,145.6328948087069,88.1396480000003,0,0.8836218238533339,11900,12057.790039,12042.120117,11938.570313,12044.870117,12290.80957,12127.848877582346,12352.906958704945,-225.0580811225991,-235.20163607660984,10.143554954010739,34.0767493378374
2023-02-23,4,12224.44043,12227.400391,12003.30957,12180.139648,12180.139648,4714580000,44.300782000000254,224.09082099999978,-0.0036239517263531914,-0.018326938992276907,1,210.4892570000011,0,18.42597650000007,4981735000.0,151.40460649563528,210.4892570000011,1,0.9463731009377255,12100,11969.650391,12057.790039,12042.120117,11938.570313,12044.870117,12135.893611492755,12340.109380134209,-204.2157686414539,-229.00446258957868,24.788693948124774,48.02420749011725
2023-02-22,3,12085.669922,12156.209961,12006.040039,12066.269531,12066.269531,4671270000,19.400390999999217,150.16992200000095,-0.0016052391903144695,-0.012353350467109536,0,-113.87011700000039,1,-14.906054700000094,4940265000.0,138.3600258205343,113.87011700000039,0,0.9455504917246342,12000,12180.139648,11969.650391,12057.790039,12042.120117,11938.570313,12125.182214493869,12319.824946865008,-194.64273237113957,-222.13211654589088,27.489384174751308,46.417786321228334
2023-02-21,2,12205.209961,12257.05957,12058.230469,12060.299805,12060.299805,5002540000,144.91015599999992,198.82910099999935,-0.01187281140292052,-0.016221598652147153,0,-5.969725999999355,0,-9.187011699999857,4898237000.0,137.32192341580074,5.969725999999355,0,1.0212939880205878,12000,12066.269531,12180.139648,11969.650391,12057.790039,12042.120117,12115.200305340966,12300.600862282416,-185.4005569414494,-214.78580462500258,29.38524768355319,54.30411571232599
2023-02-17,5,12352.299805,12385.519531,12233.790039,12358.179688,12358.179688,4925230000,-5.879882999999609,151.7294920000004,0.00047601524354351667,-0.012250555305349378,1,297.8798829999996,1,5.569921900000009,4892472000.0,162.0660810191762,297.8798829999996,1,1.0066955927392125,12300,12060.299805,12066.269531,12180.139648,11969.650391,12057.790039,12152.581748826971,12304.865960483718,-152.28421165674627,-202.28548603135135,50.00127437460509,64.68019194766845
2023-02-16,4,12495.070313,12653.400391,12440.0,12442.480469,12442.480469,5159410000,52.589844000000085,213.40039099999922,-0.004208847384018726,-0.01686506270296993,1,84.30078099999992,1,15.167089900000065,4898192000.0,163.76438952394165,84.30078099999992,1,1.0533294734056975,12400,12358.179688,12060.299805,12066.269531,12180.139648,11969.650391,12197.181551930515,12315.05962778122,-117.8780758507055,-185.4040039952222,67.52592814451671,63.00753003003099
2023-02-15,3,12531.599609,12689.339844,12486.419922,12687.889648,12687.889648,5056640000,-156.29003899999952,202.91992200000095,0.012471675115422172,-0.01599136948766875,1,245.40917900000022,0,64.30195309999999,4872480000.0,149.83747584798522,245.40917900000022,1,1.0377959478540701,12600,12442.480469,12358.179688,12060.299805,12066.269531,12180.139648,12272.675105171975,12342.676666315945,-70.00156114397032,-162.32351542497184,92.32195428100152,63.558576929674935
